SMILES,CID,xtb_T1,xtb_S1,TDDFT_T1,TDDFT_S1,T1err,S1err,xtb_S1_fL,TDDFT_S1_fL,S1fLerr,xtb_ML_T1,xtb_ML_S1
CC1=C(C=C(C=C1)NC2=CC=CC=C2)C,14958605,3.46,4.146,3.149,4.152063,-0.31099999999999994,0.006063000000000152,0.0886,0.167409,0.078809,3.1304014015483244,4.138531030196372
CC1=NC2=CC=CC=C2C3=C1NC=C3,52952002,3.575,4.107,2.8847,4.192893,-0.6903000000000001,0.08589299999999955,0.0779,0.035563,-0.042337,3.0943879413345385,4.0405865932849245
CCCCCCCCOC1=CC=C(C=C1)N,123490,3.454,4.141,3.3785,4.351142,-0.07550000000000034,0.21014200000000027,0.0988,0.048281,-0.050519,3.3691009831676557,4.373863829154095
CC1=C2C(=CC3=CC=CC=C13)C=CC4=CC=CC=C42,17026,3.5,4.341,1.9954,3.250621,-1.5046,-1.090379,0.0251,0.071512,0.04641200000000001,2.8655772761660403,4.06977062670875
C1=CC(=NC=C1F)C2=CC=NN2,67991692,3.737,4.736,3.2845,4.648543,-0.4525000000000001,-0.08745699999999967,0.4979,0.103081,-0.39481900000000003,3.1214223432122488,4.50716509329503
CCC(=O)C1=CC=C(C=C1)Cl,22697,3.932,3.934,3.2487,3.737242,-0.6833,-0.196758,0.0001,1.4e-05,-8.6e-05,3.259020489309967,3.7473848698431564
C1=CC=C2C(=C1)C=C(O2)C=O,61341,2.906,3.827,2.635,3.597476,-0.27100000000000035,-0.22952400000000006,0.0001,8.6e-05,-1.4000000000000001e-05,2.56218934117484,3.7030876968893316
CC(=O)OC(=O)CC(=O)Cl,59168428,5.364,5.364,4.432,4.922292,-0.9319999999999995,-0.4417080000000002,0.0081,0.000992,-0.007108,4.303550982391059,4.838176617623767
CC=C(C)CCCC(C)C,5352959,5.045,5.804,3.9855,5.650262,-1.0594999999999999,-0.1537380000000006,0.0147,0.005653,-0.009047,4.797750783541163,5.870166449836607
CC(C)CC1=CC(=O)N(N1)C2=CC=CC=C2,56956216,2.993,4.053,3.3083,4.34343,0.31530000000000014,0.29042999999999974,0.4429,0.183579,-0.259321,2.7865445821595833,4.14657494974516
C1=CNC(=S)C(=C1)N,5463181,2.114,3.279,3.4147,4.350236,1.3007,1.0712359999999999,0.2939,0.113566,-0.180334,2.793641960980083,4.385233104016763
CCCCCCCCCCCCCCCC=C,23217,5.567,6.861,4.0844,6.472118,-1.4826000000000006,-0.38888199999999973,0.0395,0.040481,0.0009810000000000027,4.203670111684422,6.231919827460605
CCCCC1=CC=CC=N1,78750,4.826,4.935,3.8877,4.832548,-0.9382999999999995,-0.10245199999999954,0.0122,0.0042,-0.008,3.773609194110434,4.68926390573586
CC(=O)NC1=CC=CC=C1O,11972,3.875,4.535,3.4763,4.755684,-0.39869999999999983,0.22068399999999944,0.0938,0.000414,-0.093386,3.542611486104388,4.61385006418514
CC(=O)NC1=CC2=C(C=C1)OC=C2,787189,3.761,4.306,3.2649,4.45495,-0.4961000000000002,0.14895000000000014,0.0585,0.040531,-0.017969000000000006,3.387391690782552,4.278580541977192
CC1=CC(=CC=C1)P(=O)(C)C,4373650,4.979,5.011,3.6694,5.134815,-1.3096,0.12381499999999956,0.0006,0.011848,0.011248,3.66384800926569,5.158912974450653
CCSC1=CC=CC=C1,12144,4.162,4.555,3.6628,4.430154,-0.4992000000000001,-0.12484599999999979,0.031,0.010305,-0.020694999999999998,3.5308635488565314,4.472829482051527
CCCCCCC(CO)O,14231,7.246,7.253,5.9694,6.14148,-1.2766000000000002,-1.1115200000000005,0.0066,0.006655,5.500000000000036e-05,6.234220111815711,6.461005139681268
CCC(=O)C1=CC=CN1,61260,3.292,4.24,3.1172,4.112028,-0.17479999999999984,-0.12797200000000064,0.0001,9e-05,-9.999999999999999e-06,3.0012454164923366,4.117916862720498
C1=CC(=CC=C1C#N)F,14517,4.522,4.929,3.4298,5.086817,-1.0922,0.15781699999999965,0.0026,0.000632,-0.001968,3.4735659765094478,4.963006807526999
C1C(C1N)C2=CC=CC=C2,19493,5.013,5.054,3.7118,5.046886,-1.3011999999999997,-0.007114000000000509,0.0,0.029289,0.029289,3.7234223862643763,5.257382506282846
CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4=O)C,6128,3.832,3.844,1.4956,3.812535,-2.3364,-0.031464999999999854,0.0004,0.028188,0.027788,2.9651619239213933,3.625378608065068
C1(C(C(OC(C1O)O)C(=O)O)O)O,94715,5.926,5.93,5.0846,5.64997,-0.8414000000000001,-0.28003,0.0056,0.000579,-0.005021,5.1716682852522196,5.524092755852244
C1=CC(=CC=C1C2=CN=CN2)N=CNC#N,20201840,3.275,4.147,2.6584,3.702342,-0.6166,-0.44465800000000044,1.1665,0.719666,-0.44683400000000006,2.7275727447460585,4.026125086197894
C=C(C1=CC=CC=C1)C2=CC=CS2,11321386,3.146,4.462,2.6606,4.293588,-0.48539999999999983,-0.168412,0.4401,0.150751,-0.28934899999999997,2.468203843459485,4.226914133883942
C1=CC=C(C=C1)C=CC2=CC=C(O2)[N+](=O)[O-],6441276,2.156,3.364,1.8653,2.801537,-0.2907000000000002,-0.5624629999999997,1.2109,0.025465,-1.185435,1.3409477034278017,2.6959779714419883
C1=CC(=CC(=C1)C(F)(F)F)C(F)F,46311763,4.908,4.983,3.7,5.282148,-1.2080000000000002,0.29914800000000064,0.0045,0.003263,-0.0012369999999999998,3.7279658169578447,5.232727731960659
CC(=O)C1=CC=C(C=C1)NCC(=O)O,590691,3.232,4.066,3.1257,3.787916,-0.10630000000000006,-0.2780839999999998,0.0021,0.000122,-0.0019779999999999997,3.023221481229586,4.034395456485224
C1=NC(=S)NN1,2723802,2.971,3.849,4.1079,5.252928,1.1368999999999998,1.4039279999999996,0.0559,0.00419,-0.05171,3.8999754664539723,5.232623064936757
C1=CC=C(C=C1)C=N,428166,4.113,4.707,3.1768,4.53548,-0.9362000000000004,-0.17152000000000012,0.017,0.002856,-0.014144,2.789906106795934,4.031465302471682
COC1=CC=C(C=C1)C=CC(=O)O,699414,2.951,4.217,2.4941,4.023127,-0.4569000000000001,-0.19387299999999996,1.01,0.657715,-0.35228499999999996,2.3957003045738747,4.007748809668479
CCCCCCCCC=C,13381,5.551,6.832,4.1406,6.383973,-1.4104,-0.44802699999999973,0.0349,0.019813,-0.015087,4.184503611959134,6.400614812916266
CC(=C)C(=O)OC(F)(F)F,91889,4.085,5.4,3.3377,4.826316,-0.7473000000000001,-0.5736840000000001,0.0021,2e-06,-0.002098,3.114029813493374,5.076617031955931
CC12CCCCC1=CCC3C2CCC4(C3CCC4=O)C,151432,4.437,4.443,0.6761,2.078124,-3.7609000000000004,-2.3648759999999998,0.0003,0.000836,0.000536,3.3774290262787563,4.296511791214512
CCC(=O)C1=CC=NC=C1,74343,3.797,3.798,3.1006,3.597062,-0.6964000000000001,-0.20093799999999984,0.0001,3.9e-05,-6.1000000000000005e-05,3.1637823101210603,3.6007334183673785
CC(C)OCC(C)O,19846,6.803,6.809,6.4609,6.557614,-0.3421000000000003,-0.2513860000000001,0.021,0.006506,-0.014494000000000002,6.194021562822711,6.37462927204636
CCCN(CCC)C1CC2=CC=CC=C2OC1,10105405,4.237,4.621,3.6542,4.699144,-0.5828000000000002,0.07814399999999999,0.0473,0.037436,-0.009864000000000005,3.7951473658750934,4.721784106890517
C[N+](CCCl)(CCCl)[O-],9335,3.434,3.454,4.7529,4.848322,1.3189000000000002,1.3943219999999994,0.0141,0.005822,-0.008278,4.68779782374752,4.775786333257785
CC1=NN=C(N1C2=CC=CC=C2)C3=CC=CC=N3,71351276,3.989,4.789,3.1814,4.362861,-0.8075999999999999,-0.42613900000000005,0.1448,0.001192,-0.143608,3.36372410696463,4.671331175688187
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,8497,3.772,4.022,2.8309,3.743083,-0.9410999999999996,-0.2789170000000003,0.001,6.7e-05,-0.000933,2.927494987794237,3.6967074773706705
C1=CC=C2C(=C1)C=CC3=C2C(=CC=C3)N,159820,3.012,3.668,2.6261,3.671861,-0.3858999999999999,0.0038609999999996703,0.1634,0.062758,-0.100642,2.6538996018971455,3.6228159019210775
C1=CC2=C3C(=C1)C(=O)C(=O)C3=CC=C2,6724,1.958,1.958,1.8527,2.346065,-0.10529999999999995,0.3880649999999999,0.0002,8e-06,-0.000192,1.8226624727973169,2.0931663275215033
C1=CC=C(C=C1)C2=C3C=CC=C(C3=NC=C2)N,108726,2.62,3.429,2.3373,3.209929,-0.2827000000000002,-0.21907100000000002,0.2539,0.07891,-0.17499000000000003,2.0500936473690263,3.2420002681414357
COC1=CC(=C(C=C1)OC)C=O,66726,2.666,3.456,2.6378,3.574714,-0.028200000000000003,0.11871400000000021,0.1528,9.5e-05,-0.15270499999999998,2.569977054215052,3.4880988835111593
CC(=O)C=CC1=CC(=C(C=C1)O)OC,5354238,2.632,3.724,3.5627,4.131187,0.9306999999999999,0.4071869999999995,0.0037,6.9e-05,-0.003631,2.193162667162216,3.5625903466545386
CCN(CC)C1=CC2=C(C=C1)C(=CC(=O)O2)C,7050,2.549,3.531,2.5663,3.657054,0.017300000000000093,0.1260539999999999,0.6394,0.412847,-0.22655299999999995,2.5325281279618808,3.6525402759515404
CCC1=CC(=CC=C1)CC,8864,4.998,4.965,3.6988,5.198873,-1.2992000000000004,0.233873,0.0004,0.001098,0.000698,3.7322695005776994,5.146686785686087
C1=CC=C(C=C1)CC2=CC=C(C=C2)N=C=O,3014044,4.365,4.808,3.4308,4.860282,-0.9342000000000001,0.05228199999999994,0.0075,0.0494,0.0419,3.3254314786855885,4.795278047381557
CC1=CC=C(C=C1)NC2=CC=CC=C2,12109,3.455,4.158,3.1435,4.138106,-0.3115000000000001,-0.019894000000000744,0.1391,0.086713,-0.052387,3.18564445237644,4.15890886611065
COC1=CC(=C(C=C1)OC)OC,67284,3.603,4.285,3.5023,4.652667,-0.10070000000000023,0.36766699999999997,0.0984,0.072622,-0.025777999999999995,3.34684982675538,4.666475032060001
C1=CC=C(C=C1)C2=NN=C(O2)CCl,314941,3.776,4.714,3.1007,4.613417,-0.6753,-0.10058300000000031,0.0206,0.550969,0.5303690000000001,3.154438791904673,4.654523615221897
C1=CC=C(C=C1)CCCCN,83242,5.049,5.02,3.7445,5.297773,-1.3045000000000004,0.2777730000000007,0.0005,0.000962,0.00046199999999999995,3.7957662069165266,5.186135367117218
C1=CC(=C(C(=C1)O)F)O,10678246,4.448,4.732,3.692,5.105603,-0.7560000000000002,0.37360300000000013,0.0078,0.000648,-0.0071519999999999995,4.048077695318156,4.944330764355755
C1=CC=C(C=C1)N2C=NC3=C2N=CC=C3,5328491,3.98,4.666,3.4767,4.558272,-0.5032999999999999,-0.10772800000000071,0.1621,0.053061,-0.109039,3.2796436715642785,4.541745419595038
CN(C(=O)NC(C=O)C(C(C(CO)O)O)O)N=O,5299,2.535,2.538,2.0781,3.082548,-0.4569000000000001,0.5445480000000003,0.0047,0.00096,-0.0037400000000000003,2.2568619575289843,2.823948285770848
C1=C(C(=C(C(=C1F)F)CO)F)F,2734029,4.499,4.83,3.7194,5.121385,-0.7795999999999998,0.291385,0.0176,0.032162,0.014562000000000002,3.5624476612204217,5.182902384605253
C1=C(C=NC(=N1)Cl)F,583466,4.599,4.599,3.6874,4.231021,-0.9116000000000004,-0.36797900000000006,0.0061,0.004582,-0.0015180000000000003,3.7896101218954867,4.298476067114452
C1=CC=C(C=C1)CNC2=C(C=CC=N2)C(=O)O,214596,2.732,3.522,3.5603,4.367891,0.8282999999999996,0.8458910000000004,0.1997,0.000445,-0.199255,2.525541035386596,3.494065013255641
C=CC(=O)NCNC(=O)N,3017522,4.337,4.383,3.2734,4.051544,-1.0635999999999997,-0.3314560000000002,0.0023,0.000311,-0.001989,3.7220102306205107,4.288316439015554
CCCCSCC(C)O,3041052,5.355,5.365,4.8763,5.266279,-0.4787000000000008,-0.09872100000000028,0.0011,0.001743,0.0006429999999999999,4.984400378074238,5.263680258113643
C1COC1,23270599,6.461,6.462,6.064,6.320266,-0.39700000000000024,-0.14173399999999958,0.0123,0.012474,0.00017400000000000054,6.185252062479179,6.282147291982252
CC1=NC(=CC=C1)C2=CC=NN2,1124729,3.813,4.782,3.2434,4.716108,-0.5696000000000003,-0.06589199999999984,0.4787,0.001159,-0.477541,3.1425027988703493,4.567187970019674
COC1=CC2=C(C=C1)C=C(C=C2)OC,79627,2.842,3.696,2.4138,3.682729,-0.4281999999999999,-0.013271000000000033,0.1365,0.07458,-0.06192000000000002,2.5271514360007474,3.821350184482764
CC1=CC2=C(C1)C=C3CCCC3=C2,10953964,3.388,4.412,2.8765,4.473189,-0.5114999999999998,0.061188999999999716,0.0014,0.005115,0.0037149999999999996,2.768702211900468,4.386171641044239
CC1(OCCO1)CO,12384726,6.546,6.549,6.1645,6.292337,-0.38149999999999995,-0.25666300000000053,0.0011,0.003176,0.0020759999999999997,6.336974672025079,6.494910115031257
CCCC(=CC=C)C,5368944,3.497,5.488,2.7148,5.239327,-0.7822,-0.24867300000000014,1.0416,0.677944,-0.3636560000000001,2.4665431075760913,4.84939022299893
C1=CC2=C(C=CC(=C2)SSC3=CC4=C(C=C3)C=C(C=C4)O)C=C1O,22463,3.028,3.753,2.6382,3.541984,-0.38980000000000015,-0.21101600000000031,0.2165,0.229856,0.013356000000000007,2.424666430816119,3.4266980287640214
C1=C(OC(=C1)C#N)CN,11083882,3.526,5.02,3.1287,4.864888,-0.3973,-0.15511199999999992,0.5374,0.016445,-0.520955,2.985831616117686,4.972369190800918
C1=CC=C(C=C1)C(=O)CCCCC(=O)O,223595,3.484,3.433,3.2775,3.771628,-0.20650000000000013,0.3386280000000004,0.0012,7e-06,-0.0011929999999999998,2.7833120154455795,3.282395576091643
C1=CC=C2C(=C1)C3=C(N2)C=NC=C3,64961,3.383,4.013,3.1735,3.952469,-0.2094999999999998,-0.06053100000000011,0.0909,0.047656,-0.043244,2.9727745448164438,3.9807493072280855
CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-],16421,3.272,4.159,2.8973,3.534123,-0.3746999999999998,-0.6248769999999997,0.4964,0.002753,-0.493647,2.6678831074749683,3.9219176347703177
C1=CC=NC(=C1)CN2C=NN=C2,53348384,4.867,5.235,3.9017,4.917434,-0.9653,-0.31756600000000024,0.0306,0.003813,-0.026787,3.9523590156585082,4.837517659296937
C=CC1=CN=C(C=C1)C(F)(F)F,57416848,3.66,4.903,2.8106,4.482792,-0.8494000000000002,-0.4202079999999997,0.2081,0.00151,-0.20659,2.743314921613342,4.4925394032567265
CCCC1=C(C=C(S1)C)C,528254,3.99,4.714,3.2604,5.015073,-0.7296,0.3010729999999997,0.0155,0.043766,0.028266,3.249485364599401,4.751087046521684
C1=CC=C(C=C1)CC=CC2=CC=CC=C2,5463136,3.788,4.739,2.8683,4.666228,-0.9196999999999997,-0.07277199999999961,0.0032,0.328664,0.32546400000000003,2.4173010750408146,3.988945780246011
C1C2C(C(S1)CCCC(=O)O)NC(=O)N2,446903,5.409,5.419,4.5328,5.005788,-0.8761999999999999,-0.4132119999999997,0.0074,0.000878,-0.006522,4.945370250992351,5.269976643020598
C(CCCCCl)CCCC(=O)Cl,13224033,5.979,5.983,4.5322,5.079458,-1.4468000000000005,-0.9035419999999998,0.0054,0.000616,-0.004784,4.696846853612966,5.373206256905578
C#CCOC1=CC=CC=C1,83613,4.362,4.841,3.7215,5.069447,-0.6405000000000003,0.22844700000000007,0.0371,0.033253,-0.003847000000000003,3.7935471864434307,5.049088292402944
C1=CC(=CC=C1F)Br,9993,4.919,5.11,3.6712,5.004576,-1.2477999999999998,-0.10542400000000018,0.0039,0.016485,0.012584999999999999,3.617358429930303,5.033851809670529
C(C(C(=O)O)S)S,110807,5.17,5.204,4.7512,5.141783,-0.41880000000000006,-0.06221699999999952,0.0085,0.007167,-0.0013330000000000009,4.655362396838038,5.108623306975977
C1CCN(CC1)C2=CC=CC=N2,817759,3.453,4.133,3.4416,4.229478,-0.011399999999999633,0.09647800000000029,0.0958,0.050115,-0.045684999999999996,3.295310919649651,4.208161546930395
C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)CN,102763,3.699,4.489,3.1668,4.5438,-0.5322,0.05480000000000018,0.1052,0.045165,-0.060035000000000005,3.224503827561015,4.488389474081453
CC(C)OCC(COC(C)C)O,83052,6.948,6.956,6.3297,6.389634,-0.6183000000000005,-0.5663660000000004,0.0207,0.005548,-0.015151999999999999,6.461652021535399,6.590369876261079
C1=CC(=C(C(=C1)F)F)F,15147,4.98,5.031,3.7762,5.37023,-1.2038000000000006,0.3392300000000006,0.0003,6.7e-05,-0.00023299999999999997,3.9843136274963036,5.311504465610548
CC1=C(C2=CC=CC=C2N1)CN(C)C,181513,3.598,4.395,3.1647,4.563811,-0.4333,0.1688110000000007,0.1166,0.091427,-0.025173,3.1793327214709777,4.322535228154544
CN1C=NC2=C1C(=S)N=C(N2)N,3038007,2.83,3.411,2.4708,3.51815,-0.35919999999999996,0.10714999999999986,0.0001,0.086676,0.086576,2.9510271160136248,3.6878622564448746
CC(C)(C)C1=CC=CN1,220945,4.834,5.152,4.0277,4.653972,-0.8062999999999994,-0.4980279999999997,0.0001,0.000124,2.4e-05,4.040842976141118,5.005624447450197
CC1CCCS1,15711,5.258,5.271,4.5028,4.9208,-0.7552000000000003,-0.35020000000000007,0.0062,0.000956,-0.0052439999999999995,4.598397790513196,5.006899256051992
COC1=C2C=CC(=O)OC2=C3C=COC3=C1,68082,3.152,3.647,2.7762,3.611074,-0.37580000000000036,-0.0359259999999999,0.0385,0.022043,-0.016457,2.8543495102694725,3.588658205859328
C(CN(CCO)CCO)NCCO,108950,5.461,5.501,5.0435,5.0878,-0.4175000000000004,-0.4132000000000007,0.0541,0.013711,-0.040389,5.184418373887579,5.3211072359506995
C=CP(C1=CC=CC=C1)C2=CC=CC=C2,75083,4.928,5.037,3.5626,4.250292,-1.3653999999999997,-0.786708,0.002,0.004485,0.0024850000000000002,3.6329822976976023,4.4867865045122235
CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3N=C2)C,616375,3.287,3.404,2.5704,3.506593,-0.7166000000000001,0.10259300000000016,0.0221,0.002448,-0.019652000000000003,2.534641490159862,3.358877122862963
C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)O,8401,4.991,5.057,3.6286,5.055045,-1.3623999999999996,-0.001955000000000595,0.0005,0.00572,0.005220000000000001,3.6733127370733323,5.065540162841913
CCCCCC(N=C=O)N=C=O,10397186,6.316,6.359,5.2892,5.666995,-1.0267999999999997,-0.692005,0.0088,0.003941,-0.0048590000000000005,5.069677935480714,5.71583630330905
C1=CC=C(C(=C1)N)Cl,7240,3.839,4.435,3.5672,4.664095,-0.2717999999999998,0.22909500000000005,0.0579,0.052807,-0.005093,3.6032215743197034,4.708063416084246
O=S(=O)=O,24682,8.488,8.488,5.1519,4.713439,-3.336099999999999,-3.7745609999999994,0.0,0.0,0.0,6.990514674042315,7.529896590953404
CC(=O)CCC1=CC=CC=C1,17355,4.429,4.431,3.7419,4.391498,-0.6871000000000005,-0.039501999999999704,0.0,0.00039,0.00039,3.4451684113268364,4.476881793275005
C1=CC=C(C=C1)N2C=C(C=N2)[N+](=NC#N)[O-],3063795,2.618,3.438,1.9349,3.34328,-0.6830999999999998,-0.09472000000000014,0.4434,0.164322,-0.27907800000000005,2.270239913069404,3.5581010691013017
CCCC1=NC(=NO1)C2=CC=C(C=C2)C,3846725,3.974,4.705,3.1396,4.797369,-0.8344,0.0923689999999997,0.006,0.072741,0.066741,3.1011341139384334,4.642571238575467
CCN(CCO)CCO,8769,5.298,5.33,4.9667,5.019775,-0.3312999999999997,-0.310225,0.046,0.012343,-0.033657,5.123230068075155,5.195568278216498
CC1=C(C2=NC=C(C=C2C=C1)O)C,65710993,3.183,4.015,2.6728,3.938638,-0.5101999999999998,-0.0763619999999996,0.1118,0.055799,-0.056000999999999995,2.6595427590479312,3.9092961573384266
C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,2997,3.676,4.0,3.0154,3.922989,-0.6606000000000001,-0.07701100000000016,0.0756,0.030282,-0.045318,3.0819621042952043,3.8073229504501174
CCP(=O)(C1=CC=CC=C1)C2=CC=CC=C2,74423,5.141,5.098,3.6966,5.175755,-1.4444,0.0777549999999998,0.0002,0.010748,0.010548,3.7885085589009404,5.124502058711567
C1C2=CC=CC=C2C(N1)C3=CC=CC=C3,14494163,4.845,4.981,3.7144,4.849016,-1.1305999999999998,-0.1319840000000001,0.0073,0.008785,0.0014849999999999993,3.5486849879757147,4.96540167510129
C1=CC(=C(C=C1N)O)[As](=O)(O)O,22773,3.716,4.379,3.545,4.681966,-0.17100000000000026,0.3029660000000005,0.0405,0.000499,-0.040001,3.462586703644478,4.811884688908382
C1=NN=NN=N1,6451471,1.735,1.735,1.5252,2.403949,-0.2098000000000002,0.6689489999999998,0.0082,0.005779,-0.0024210000000000004,1.0796028981615167,1.8237579005992153
CC(=O)NC1=NC=CC(=O)N1,45083030,3.549,4.638,3.7056,4.587803,0.15660000000000007,-0.050196999999999825,0.3172,0.001264,-0.315936,3.3212308667039014,4.622981816868393
C1=CC=C(C=C1)C(=O)C2=CC=CC(=C2)CC(=O)O,30931,3.402,3.375,2.9531,3.549019,-0.4489000000000001,0.17401899999999992,0.0003,0.001036,0.0007360000000000001,2.706284578652015,3.253472811496329
CC(CC1C2=CC=CC=C2CCC3=CC=CC=C13)CN(C)C,21772,4.946,4.919,3.6281,5.038188,-1.3178999999999998,0.1191880000000003,0.0008,0.013609,0.012809,3.8719838276024006,4.843506140749049
CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)O,5744,3.561,3.488,3.1228,3.617,-0.43820000000000014,0.129,0.0017,0.000149,-0.0015509999999999999,2.775959382411708,3.4850915985356226
CC1=NC2=CC=CC=C2N=C1,23686,3.537,3.537,2.8452,3.63425,-0.6917999999999997,0.09725000000000028,0.0066,0.002299,-0.004301,2.876605924237454,3.5497497273159486
C1=CC=C(C=C1)NN=NC2=CC=CC=C2,8689,2.401,3.073,2.1255,3.502584,-0.27549999999999963,0.4295840000000002,0.0643,0.721057,0.6567569999999999,2.3989105135855855,3.816433132217445
C1=CN=CC(=C1C#N)C#N,74211,4.232,4.644,3.235,4.14505,-0.9970000000000003,-0.4989499999999998,0.0016,0.001239,-0.000361,3.290177097620144,4.276274907464705
C1=CC=C2C=C(C(=CC2=C1)C(=O)O)O,7104,3.082,3.802,2.6092,3.840032,-0.4727999999999999,0.038031999999999844,0.0734,0.033538,-0.03986200000000001,2.6862695530653373,3.7371357405045895
CC1=CC=CC=C1C2=CC=CC=C2,12563,4.619,4.925,3.4547,4.930534,-1.1643,0.005533999999999928,0.0006,0.032758,0.032158,3.5856543449370486,4.9244146116644
CC1=CC(=CC=C1)NC(=O)C,10843,4.143,4.678,3.5117,4.897732,-0.6313,0.21973200000000048,0.03,0.006764,-0.023236,3.604493780673615,4.762776995080581
CCC(C(=O)N)N1CC(CC1=O)C,44367490,4.827,5.316,4.6955,5.636385,-0.13149999999999995,0.3203849999999999,0.0076,0.000224,-0.007376,4.637634451102683,5.484298053549416
CCOC(=O)C1=C(C(=C(N1)C)C(=O)C)C,16947,3.678,4.23,3.3751,4.050932,-0.3028999999999997,-0.179068,0.0001,0.000147,4.699999999999999e-05,3.3703820722601034,4.166043037193403
C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)[N+](=O)[O-],21694,2.345,3.332,1.9034,2.999999,-0.4416000000000002,-0.332001,0.5805,0.296423,-0.284077,1.990041535221653,3.1779066282354407
CCCSSCCC,12377,5.54,5.555,3.816,4.552369,-1.7240000000000002,-1.002631,0.0032,0.01002,0.00682,3.7538679453492243,4.603677582492764
CC(C)C1=CC=CC(=C1C(C)C)C2=CC=CC=C2,16204503,4.951,4.935,3.5913,4.995039,-1.3596999999999997,0.06003900000000062,0.0,0.006768,0.006768,3.8630288690269032,4.925124377745973
C1=CC2=C(C=NN2)N=C1,21643653,3.678,4.603,2.6841,4.213974,-0.9939,-0.38902599999999943,0.1371,0.00093,-0.13617,3.161375313416664,4.492282927249927
C(CSCCCl)SCCCl,19092,4.81,4.814,4.6263,4.982899,-0.18369999999999997,0.1688989999999997,0.0004,0.005519,0.005118999999999999,4.520770897900665,4.912776923406119
CCCCCNCCCC,123483,6.056,6.082,5.0052,5.168121,-1.0507999999999997,-0.9138789999999997,0.0235,0.000619,-0.022881,5.149635827463202,5.329798137576179
CC(C)(CO)N(CCO)CCO,232665,5.385,5.42,4.926,4.963395,-0.45899999999999963,-0.4566049999999997,0.0316,0.01474,-0.016860000000000003,4.948158523580967,4.996561075510402
C1=CC=C2C(=C1)C(=C3C=CC(=CC3=N2)N)N,13713,2.181,3.194,1.9139,3.035684,-0.2671000000000001,-0.15831600000000012,0.2164,0.06928,-0.14712000000000003,1.867767542846692,3.158957233422242
CC1=NC(=C(C=C1)O)C,70732,4.051,4.871,3.686,4.904044,-0.3650000000000002,0.03304399999999941,0.1375,0.08809,-0.04941000000000001,3.631035870406092,4.850305959625457
CCCCCO,16213511,7.395,7.407,6.157,6.407915,-1.2379999999999995,-0.999085,0.0041,0.006267,0.0021669999999999997,6.094168112866912,6.381773963318531
C1=CC=C(C=C1)C2=NN(C(=N2)N)N,199771,3.838,4.815,3.1533,4.722307,-0.6846999999999999,-0.09269300000000058,0.0109,0.281893,0.270993,3.159761364906951,4.5331311573736635
CSCCC(C=O)N,13091120,4.111,4.116,3.5588,4.110369,-0.5521999999999996,-0.0056309999999992755,0.0024,0.000302,-0.0020979999999999996,3.6615423789797696,4.045036429830837
CCCCSCC(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)O,201537,4.538,4.792,4.3617,4.716541,-0.17630000000000035,-0.0754589999999995,0.0196,0.000925,-0.018675,4.227840506168803,4.760450046467209
NP(=O)(N)O,165802,5.87,5.875,5.9291,6.097197,0.05909999999999993,0.22219700000000042,0.0341,0.012374,-0.021726,5.823150484896837,6.106505851352694
C1=CC(=CC=C1C2=CN=C(N2)N)F,13012252,3.053,4.09,2.4982,3.537098,-0.5547999999999997,-0.552902,0.7796,0.04861,-0.7309899999999999,2.425498806105071,3.8320999024438898
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)F,137682,4.643,4.796,3.4118,4.750143,-1.2311999999999999,-0.0458570000000007,0.0038,0.019608,0.015808,3.4214357896493857,4.7818402163331255
C1=C(SC(=N1)Br)[N+](=O)[O-],18211,2.703,3.863,2.6597,3.659528,-0.043299999999999894,-0.2034720000000001,0.2915,9e-06,-0.291491,2.5186167439731144,3.6265636044753604
C1=CC=C2C=C(C=CC2=C1)C=CC#N,5467579,3.028,3.836,1.2452,2.896906,-1.7828,-0.9390939999999999,0.0563,0.001557,-0.054743,2.1877465750564173,3.3081045721993134
CC(C)N1C=CC=N1,13469816,5.385,6.25,4.4397,5.925735,-0.9452999999999996,-0.3242649999999996,0.0005,0.005002,0.004502000000000001,4.56108991705805,6.047645973690891
C1CN1C(=O)NCCCCCNC(=O)N2CC2,145759,5.729,5.948,4.5885,5.976376,-1.1405000000000003,0.028375999999999735,0.0298,0.004459,-0.025341,5.273691073667932,5.691753563670173
CC1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,4177,4.001,4.356,3.3553,4.293189,-0.6457000000000002,-0.06281099999999995,0.0156,0.021361,0.005761000000000002,3.291314264652031,4.1470826870312765
