smiles,CID,S1,UMAP_0,UMAP_1,S1err,T1err,global_cluster,_merge
CCOC(=O)C(CN1C=CC=N1)(C2CC2)NC,63919109,5.256367,6.098987,3.017807,-0.501953429839105,-0.970685805635186,-1,left_only
CCN1C=NC(=C1N)C2=CC=C(C=C2)F,62019217,4.141239,1.1326136999999998,3.653949700000001,0.0729554165437359,-0.1635007833254284,5201,left_only
C1=CC(=CC=C1C(N=O)Cl)Br,53914090,1.7963790000000002,3.1213956,-0.8976870000000001,1.3850840345126183,0.2291960916536302,-1,left_only
CC(C)(C(=O)O)N(C)C1=C(C=C(C=C1)F)C#N,63672737,3.948484,1.7691495,0.9311983,0.3363663799013993,0.0174722346314043,5424,left_only
C1=CN=C(NC1=O)SCCCC(=O)O,43125753,4.45271,1.36227,3.2237391,0.1048995579748664,0.0449191064656079,-1,left_only
CCOC(=O)C(C1=CC2=C(C=C1)OC=C2)(F)F,57654537,4.664807,0.6008182,1.0223874,0.0871281953920423,-0.6233116555274975,-1,left_only
CCC1=C(C=CC(=C1)O)N,13666933,4.335609,0.43363422,0.93031955,0.0423569306295714,-0.1480555932940148,-1,left_only
CC1=CC(=CC(=C1C)O)[N+](=O)[O-],20436214,3.5518339999999995,-1.3485056999999998,0.5928047,0.3097033330526316,0.109871270425249,995,left_only
CS(=O)(=O)OC1CC(CC(C1)O)O,57045625,6.208444,6.777703,6.1867747,0.0292417667168199,0.1864856464681482,1952,left_only
C(CO)N(CS)CS,23630857,4.989205999999999,9.066524,3.1784124,-0.2217183015691224,-0.5287773207347722,-1,left_only
CC1(C=CC(C=C1)CO)C(=O)OC,71547164,5.269799,6.0857186,8.066389,-0.2333910334630744,-1.15408510454291,-1,left_only
CC1=CC(=CN=C1NC2CC(=O)N(C2=O)C)N,65685046,3.852430000000002,3.7305825,4.4634204,-0.2961507475369168,-0.3681843778213029,-1,left_only
C1=CC2=C(C=C1CON)N=C(O2)N,21107944,4.583139,-1.1017503999999998,2.1656644,0.086617449652921,-0.3544944493170738,-1,left_only
C1=C(SC=C1Br)C=NO,678517,4.178146,1.2796143999999998,-0.19868505,-0.2262386644540649,-0.7197902575789283,-1,left_only
CC1(CC(=O)CC(P1)(C)C)C,13308441,4.148353,4.7057815000000005,8.330341,-0.1621545297377546,-0.7438752550040875,-1,left_only
C1=C(C=C(C2=C1OC(=C2)C=O)Cl)Cl,65428032,3.538367,-0.83916634,1.7133912,-0.3231624577436772,-0.4448283056062993,-1,left_only
CCC1CCC(CN(C1)C(=O)C2CC=CC2)C,70909622,5.372302,5.926024,4.907543,-0.4497153153105855,-1.11320128807027,2431,left_only
C=CC1=CC=C(C=C1)C(=O)NS(=O)O,67587108,4.234417,2.623654,-0.8426584999999999,-0.3250354573420382,-0.818150303092217,-1,left_only
CCC1=NO[C@@](C1)(C)C[NH3+],51698719,5.226433,5.048675,7.708292999999999,1.8937453194638807,0.9050853684966932,2641,left_only
C1CCC(=CC1)C2=CC=[C]O2,57418998,0.7644029999999999,3.0759866,6.4315095,0.0035461157162289,-0.2911398516597172,-1,left_only
C1CN(C[C@@H]1OCC(F)(F)F)C(=O)O,66803153,5.763986,6.0825076,5.234994,0.3305250459515877,0.0336165207167932,-1,left_only
CCC1(CC1CN)C2=CC=C(C=C2)OC,62704738,4.908172,2.8972063,5.9813623,0.2636372153392872,-0.5928176136600585,1282,left_only
CC(C)(C#N)SC(=S)OC1=CC=CC=C1,20810402,3.3183830000000003,3.9485,-1.8294536,-0.4810628742207971,-0.8581061825077925,128,left_only
CC(C)SCC1=C(C=C(C=C1)F)CN,63289525,4.330344,1.6423959,1.00704,-0.2970463830891903,-1.2126356432804208,-1,left_only
CCCN1CCC(CC1)NCC(C)C#N,60665872,5.312607,7.1170754,4.794617700000001,-0.2782775501772658,-0.3511864767485685,-1,left_only
C1CNC[C@H](N(C1)C(=O)O)C2=CC=C(C=C2)F,69457582,5.059551,3.6382337,5.530893,-0.0059581256830464,-1.1181750635300314,1303,left_only
C/C(=N/N=C(N)N)/C1=CC=CC=C1F,60641942,4.018052,2.5547974,0.0889972,0.8151225421913317,-0.3861321922147631,5126,left_only
CC1CN(CCC1NC)C2=C(C(=CC=C2)F)F,54975995,4.719972,2.7729485,4.9768777,0.4883840241705795,-0.0199083107199167,-1,left_only
CCCCCCC(=C(C(=O)O)N)CC,73411116,4.344451,8.533717999999999,1.1196178,0.0908989330310648,-0.3046928182693983,-1,left_only
CC1CCCC(N1CCOC(C)(C)C)C,57845760,4.866797,5.909204,5.0915284000000005,-0.3959807254895506,-0.4312449452479799,2179,left_only
C1CN(CC1O)CC2CNCCN2,21336812,5.215043,6.1714807,5.166526,-0.5035958374929741,-0.5702161827387769,1705,left_only
CCCCCC(=O)C(=C(C(F)(F)F)O)C#N,72531833,3.506901,8.414462,0.8368459,-0.2705826867420051,-0.4756083323613167,-1,left_only
COC1=CC=C(C=C1)C2=NC=NN2,13171053,4.672455,0.63374764,3.1951962000000003,-0.0707920992491787,-0.6036087839273565,-1,left_only
C1=CC(=C(C=C1O)CCCl)C(=O)O,70494965,4.787966,0.6888984,0.7359675999999999,0.0814228620526541,-0.5836164731683262,5388,left_only
CC1=CC(=NC(=C1C#N)OCC2=CC=CC=C2)C,22934927,4.479361,1.0418549,2.1282067,-0.0771620394356149,-0.6367242232723747,4958,left_only
CC1=CC(=C(C=C1)NC)C(=O)NC2=CC=CC=C2,62509312,3.684091,2.6355984,1.0177889,-0.0676051421951792,-0.1666969253504499,-1,left_only
CNC1(CCCC1)CCO,64983086,5.141175,8.081551,7.271197,-0.6109980763651037,-0.6564635655492417,-1,left_only
C1CCN(C1)CC(=O)NC2=C(C=C(C=C2)F)N,16778962,4.280712,3.020747,1.3265107,0.0653068697183768,-0.3395561296450741,-1,left_only
CNCCN,8014,5.342864,9.298108,2.544429,-0.5488129711336027,-0.6636978553776542,-1,left_only
C/C=C/C=C/C(CC1=CC(=CC(=O)O1)OC)O,16215896,2.995816,-0.02739026,0.89572304,-0.3089296733140932,-0.3364102753003485,2565,left_only
CC1(CC1N2CCC(C2)CN)C,61893641,5.26565,6.0225267,5.557805,-0.6694813151657095,-0.7500137357102319,-1,left_only
C(CC(=O)N)C1=NC(=C(N1)Cl)Cl,69176705,5.167089,1.3064284,3.453736,0.1228237528205779,-0.5760485265922857,-1,left_only
C1=CC=C(C=C1)CNNC(=O)CCCO,3052825,4.392354,5.2196126,0.15491481,-0.2079715922358132,-1.21863862401502,-1,left_only
CC(=O)CC(=O)N1CCCC(C1)N2CCCC2,54876488,4.046553,5.930837,4.6822305,-0.2799414465077098,-0.6059035485241056,-1,left_only
CC(COC)(C(=O)OC)NCC1CC1,62534561,5.141056,8.403359,3.7236543,-0.5515484299698421,-0.8907322133727282,-1,left_only
CC1CC2=C(CN1)C=CC(=C2)OC(C)C,64387365,4.746007,0.3904278,5.796461,0.1916246294636645,-0.622494883039612,-1,left_only
CSC1=CC(=CS1)C2=CC=CO2,14382160,4.195787,0.52391666,3.1519718,-0.093986983317562,-0.4495628003466171,5162,left_only
C1CCN(C(C1)C#N)C(=O)CCC2CCCO2,65156565,5.309165,5.9810677000000005,4.8412986,-0.192675251155091,-0.3915106287669346,2438,left_only
CCOC(=O)C(CC=O)C(=O)C,57226939,4.395416,8.332927,0.76244736,-0.120880056886377,-0.7191018485730654,674,left_only
CC(C)(C(=O)OC)NCC=C,12096492,5.202043,8.697175,1.0339291,-0.5225128539044508,-1.3261137611679914,-1,left_only
CN(C)CC1=CC(=CC=C1)NC2CCSC2,43688747,4.455133,3.1896238,1.3829651,0.1326627284952523,-0.304841819857735,-1,left_only
CC1CCC(N(C1)CC(CO)NC)C,65660264,4.7178,6.2901163,4.5854125,-0.4646023640272223,-0.5141229150188623,-1,left_only
CC(C)C1C(NC1=O)C(C)C,14271749,5.846837,4.332455599999999,7.154177000000001,-0.1168986451302138,-0.9249030846889464,2728,left_only
C1(=O)C2(C(NC(=O)N1)(NC(=O)N2)O)O,73540,4.919487999999999,3.9332354,7.890520599999999,-0.9065930608357554,-1.440288034680218,-1,left_only
C1C[C@@H](C(=O)N[C@@H]1CF)N,45078938,2.033314,4.384208999999999,6.88196,-0.1249862150801836,-0.8208654016375775,-1,left_only
C/C(=C\CN)/C(C)(C)C,63968838,5.552319000000002,9.230197,-0.020277772,-0.4843850611274273,-1.1717716788163943,-1,left_only
CC[C@@]1(CC[C@H](C1)N)C(=O)O,67070339,5.616975,7.2204833,7.269455000000001,-0.5621578356679693,-1.028314976364384,1826,left_only
C1C=NC=C2N1CNN2,66598807,3.857424,2.7416002999999995,5.8635926,0.3942074992907025,0.0389736556980324,3064,left_only
CCC(C)N1C=CC(=N1)C2=CC=CS2,67260913,4.407159,1.8016468,3.7236502,-0.1480107508427756,-0.5325254809921458,4006,left_only
CCCCNCC(C)(C)Cl,57567657,5.543153,9.714146,2.9417663,-0.6034248483451179,-0.7071954227879317,-1,left_only
CC(CN)(C1CC1)N2CCC(CC2)CN(C)C,54985772,4.762015,6.851068499999999,4.913583,-0.5184000044454862,-0.5642765319429314,1831,left_only
CCC1C(=O)CC(=O)OC12CCCC2,70388833,4.268218,5.432703,8.126417,-0.3175559339867947,-0.8745913926776685,1706,left_only
CC(C)[C@]1(CC[C@](O1)(C)C(=O)[O-])C(=O)[O-],7054376,3.092685,6.797059,7.687077,-1.5314179941948365,-1.5159114096248298,-1,left_only
CN(CC1=COC=C1)CC(=O)C2=CC=CN2,61222054,3.832154,5.1513524,1.284197,-0.3498281614442294,-0.4034170312570969,-1,left_only
CN1CSC2=C1C=CC(=C2)OC,20536728,3.85987,0.5147369,5.5426726,0.1934027659448566,-0.055826373538071,-1,left_only
C/C(=C/CCC(=O)CC(=O)OC)/C#C,21628705,2.149144,8.222197,-0.11429607,-0.6890687335607837,-1.2084979339536714,-1,left_only
CN(CCCC1=CC=CC=C1)C(=O)CC(=O)O,62232433,5.283492,5.3455906,-0.024118902,0.1841041617078081,-1.151456412838071,-1,left_only
CC(C)CCCNC/C(=N/O)/N,64338763,5.198713,8.123446000000001,2.9538815,0.1393982477135316,-0.1759102386675187,-1,left_only
CC(C(=S)N)N(C)CC1=CC=C(C=C1)OC,61691099,4.938063,4.008241,-0.6352726,1.0430950584819108,0.1089295221257134,-1,left_only
C1CC(C2=C(C1)N(C=C2)C3=CC=CC(=C3)C#N)O,61972234,3.5040160000000005,1.4914498,5.1021833,-0.3360445020850761,-0.69264435753622,-1,left_only
CC(C)C(CN)NC(=O)C1=CC=NN1C,65190998,4.819191,4.156769799999999,2.028228,-0.3426456590897211,-0.6711728820420731,4228,left_only
CC(C)CC(C)N(C)CCNC(C)(C)C,61591451,4.900837,9.350534,3.4609091,-0.5708792385763436,-0.6420369083682351,369,left_only
CCCCCCCC(C1=CC=CC=C1)NCC,43489067,4.9750760000000005,4.534439599999999,-0.4443622,0.0294703605749228,-1.2371071499986008,-1,left_only
C1COCCN1C(=O)C(C(F)F)(F)F,3621669,5.241816,6.2842026,3.3939477999999994,-0.2231967925250214,-0.4802713355082681,-1,left_only
CC(C)C[C@@H]1CCC[C@@](C1)(C)O,66923601,6.324828,7.582513,7.547925500000001,-1.1663546422192,-1.3656583294586109,-1,left_only
CC(CSC1=CN(N=C1)C)NC,64626610,5.069438,4.667039,2.810813,-0.0990402776433508,-0.3842657017612289,3204,left_only
CC1=C(C(=NN1C)C)C(C)NCC(=O)O,61891964,5.359236,2.8882666,3.7190099,-0.1893223114789095,-0.6954666364198524,4066,left_only
C#CCNC(=S)NC1=CC=C(C=C1)F,8487615,4.598407,3.5775049,0.51623887,0.5715858873493993,-0.2504164565339172,5038,left_only
CC#C[C@@H](C)N,55289004,5.647257,10.01309,1.6133423,-0.752047653208017,-1.497998552711741,-1,left_only
C1=CC=C(C=C1)C2=NN=C(C3=C2C=CC=N3)NN,10728567,3.245452,0.055877507,2.9632072,-0.3470879217543861,-0.5072545824160077,4972,left_only
COC1=CC2=C(CCC(C2)N)C=C1,11608015,4.820325,-0.22988719,6.3569584,0.2527879515816028,-0.6026976407873293,-1,left_only
CNS(=O)(=O)Cl,11789235,4.8429470000000014,8.756644,2.0372932,0.1467073811555301,-0.3074096749892359,-1,left_only
CCOP(C1=CC=CC=C1)O,10920933,4.986371,4.395576,-1.3913506000000002,-0.1555850266139643,-1.3045930273703188,2531,left_only
C1CC1NC2=NC(=O)C3C=CC=CC3=N2,74178489,2.892706,2.7681873,7.955325999999999,0.0446436387324558,-0.4009845183595587,-1,left_only
CC(CNCCC1=CC=CS1)C(=O)N,43312105,5.1947230000000015,5.72219,1.5063654,0.0638416783739902,-0.8299069139194805,1546,left_only
C(CCl)N=NC(=N)N,52545,3.0628450000000003,8.766632000000001,1.2291105,1.0680432364962382,0.3025651272602284,-1,left_only
CC1CCC(CC1=O)(C(=C)C)S,23341027,4.2161870000000015,5.255907499999999,7.904292599999999,-0.2488154435671422,-0.8078304949522673,-1,left_only
CC1(CCNC1C2=CC=CC=C2)C3=CN=CC=C3,55111735,4.5473050000000015,2.7706828,6.186726599999999,-0.2943902414154125,-1.1577608362240648,-1,left_only
CCCCCCC(C)N1CCC(NCC1)CC,54972984,4.896569,6.0396967,4.9346347,-0.4710446033377712,-0.515632214860537,-1,left_only
C1=CC=C(C=C1)C(=O)OC([N+](=O)[O-])[N+](=O)[O-],12562,4.0415,4.41694,-1.6479123,-0.0277237179187951,-0.8471602757783543,-1,left_only
CC1=C(SC(=N1)C(C)C)CNC2CC2,62404265,5.000802999999999,2.8765783,3.3060856,-0.2964400031827413,-0.6323368621274356,3579,left_only
[2H]CC#CC#CC#CC#CC#CC#C,58773522,2.40337,10.11133,1.004825,-1.1255660648787826,-1.952616395798692,538,left_only
C1=CC2=C(C=CC(=C2C#N)C=O)C=C1C=O,18338900,3.216307,-0.5461829,1.2418271,-0.2142245350811194,-0.5659180587875152,3286,left_only
C1CC(=O)CCC1C2(CCC(C2)O)O,57267000,4.195203,5.7502794,8.17872,-0.1966027898906046,-0.7748984660430496,-1,left_only
CC(=O)CCC(=O)NC1=NN(C=C1)C,61688476,4.15353,3.767924,2.143529,-0.6031913607684369,-0.922774749059364,-1,left_only
CCNC(C)(CN1C2=CC=CC=C2C=N1)CO,64811285,4.510757,-0.24666043,4.2676277,-0.0565403108090601,-0.5503773776207783,1259,left_only
C1=CC(=C(C(=C1)F)Br)C(=O)Cl,21779972,4.322215,0.7475774000000001,1.255827,-0.1771232708767014,-0.7223212892877797,-1,left_only
CC(=O)NC1=CC(=C(C=C1C(=O)O)OC)OC,2120304,4.001738,-0.050414126,0.607087,0.2968864527960005,-0.0355784097606857,-1,left_only
B(C=COCC)(OC)OC,74038100,5.55957,9.182821,-0.15480037,-0.2097427993775591,-0.5560754909185706,-1,left_only
C1CCC(C1)CNCC2=CNC=C2,66407406,4.86885,4.079471,2.0740056,-0.4497681781048144,-0.9467478079068952,-1,left_only
C1=C(C(=CC(=C1N)F)Br)C(=O)O,62814583,4.1173410000000015,-0.058178302,1.2187424,0.2376777016110452,-0.0884846178365584,4757,left_only
C[C@H](C1=CC=C(C=C1)CC(C)C)C(=[NH2+])N,6340999,3.849027,3.3171237,-0.42228085,1.1736361060869398,0.7063612727719005,-1,left_only
C1CNCC2=C1N=CC(=C2)F,72212398,4.621512,0.42173684,4.9231987,-0.4095414491236566,-0.8223154196752003,-1,left_only
C1=CC=C2C(=C1)C(=O)N(C2=O)NC(=O)O,19380033,3.213626,1.7682633,6.091597599999999,0.3372834329189445,0.090366628902968,2881,left_only
CCCC1=CNC2=CC=CC(=C21)C,60021145,4.535157,-1.046071,1.8263681,0.1006457059174708,-0.4700820398420345,-1,left_only
CC(=C)/C=C/N1CCOCC1,5372438,3.077542,6.2496715,3.1982512,-1.265180112097118,-1.3278980302437688,-1,left_only
CC1=NN(C(=N1)C)CC2=C(C=C(C=C2)F)CN,63289340,4.762158,2.7160466,3.1493542000000003,-0.0870113911615222,-1.0252819938656583,4304,left_only
CC(=O)C(CC1CCCCC1)NC,22983742,4.180414,8.311096000000001,4.2009516,-0.1249265916528842,-0.6280411677259957,-1,left_only
CC(C=C)OC1=CC=CC=C1C#N,15264427,4.561104,0.67380124,-0.3787244999999999,0.064828937490712,-0.5025458311860509,4295,left_only
CC1=CC2C(C2(C)C)CC1[NH3+],74691661,4.337297,4.914408,8.674673,1.4473779811051308,0.2556776132905873,1717,left_only
CC12CC3(CC(C1)(CC(C2)(C3)C#N)C#N)C,68886863,7.315155,7.3459296,8.128636,-0.9775479469288096,-2.0067516553688898,-1,left_only
CCC1CCC(CC1)SC2=CC=CC=C2O,64775884,4.393867,2.7982988,1.6750473999999995,0.0557051489008444,-0.5077732044113464,-1,left_only
CCCN1CCCC2=CCC=C(C21)OC,70449327,4.618928,4.964475,5.3164845000000005,-0.1129556986626168,-0.6565131193910018,-1,left_only
CC(=NC(C)(C)C(=O)OC)C,20720119,4.879716,8.708150999999999,0.6800284000000001,-0.0890024615166983,-0.7858202126455419,-1,left_only
CN(CCC1CCNCC1)C2=CC=CC=C2F,61982728,4.342092,3.4845888999999994,1.1692834,0.3545530613001805,-0.1562003008579181,3606,left_only
CCNCC1=CC(=C(C=C1[N+](=O)[O-])OC)OC,72022253,3.038416,-1.1054078,-0.11442204,-0.1131633373643407,0.0083287184674615,1002,left_only
CC1CC(=C(C(=C1C(C)(C)C)C)C)C,57953875,4.509225,4.121673,7.252084299999999,0.0658358668624034,-0.5977831270973194,-1,left_only
CCCNCC(C1=CC(=CC=C1)N)O,23623531,4.6503510000000015,3.6348276,-0.78674346,0.2878739256314383,-0.323409700520484,-1,left_only
C1=C(C=C(C=C1C=O)Cl)CCl,72214155,3.643281,0.7084647,0.9713303,-0.1318319637401477,-0.6934995876108572,5364,left_only
CCC(C)OCC1=CC(=NO1)C(=O)NN,63568748,4.732272,3.5499003,2.5292304,-0.3146825941211855,-0.5408529679646221,-1,left_only
CC1=CC=C(C=C1)OC2=CC=CC(=C2)OCC#N,70855016,4.724365,1.3394885,-0.65874285,0.1213664745042328,-0.622213872052591,-1,left_only
C1CCN(C(C1)CN)CC(=O)N2CCCC2=O,61825609,3.690577,4.977476,4.800767,-0.5606339435516948,-0.6922346836347802,-1,left_only
C1=CC=C(C=C1)C(=O)ONC(=O)N,250602,4.822364,4.421510700000001,-1.1135721,0.013997930853257,-0.6747425331949037,-1,left_only
C1=C(C(=N)C2=CN(N(C2=C1N)O)O)O,69613154,2.148183,-0.004555678,1.8187975,0.1634004283099436,0.0373453684231619,-1,left_only
CC1CCC[Si](O1)(C)CC(C)CNC,70363182,5.087191000000002,7.6786647,5.9897933,-0.6134254941991579,-0.6678169621988161,-1,left_only
CCCC(C)CC1(CCCOC1)C#N,65394814,6.437412,8.311657,7.1206326,-0.6155338217720031,-1.361664731437231,1791,left_only
CC(C)COC(CNC(C)C)C(C)C,62445304,5.214447,9.82515,3.1041486000000003,-0.7500398511505983,-0.8182912353720464,-1,left_only
CCN(C(C)C)C(C1=CC=CC=C1)C(=O)NN,55214593,4.075813,5.3304443,-1.0855696,-0.3952717363754227,-1.2068107856080614,-1,left_only
CCCN=C(CCOCC)NN,62589751,5.271703,7.6041546,2.2620866000000004,-0.1343258735743111,-0.4954927407684176,-1,left_only
CN=C1CCCC(=C1)OC,13217914,4.3632290000000005,3.568831,6.870952000000001,-0.0409016515164055,-0.3656710855642668,-1,left_only
CNC(=O)C1=CC(=CC(=C1)OC)O,59127123,4.654041,0.8239122,0.534508,0.2317122057050575,-0.3798322414658492,3627,left_only
CC(=O)NC1NC2CCCCC2S1,24869794,4.501426,6.48827,6.0680304000000005,-0.559441513340508,-0.9352933555526552,-1,left_only
CCN1CC(=CC=C1)C(=O)N,21881596,3.237005,3.570304,5.5955944,0.5552984930920857,0.1484085602494761,1292,left_only
COC1=CC(=C(C=C1)C(C#N)OC)OC,66070704,4.916932,0.46519887,-0.61107147,0.3095071319176038,-0.5580166732102874,-1,left_only
CC(C)(C)C1CCC(CC1)CC(=O)C(C)(C)C,58870279,4.281823,7.358182000000001,5.691972,-0.3239598762192094,-0.8994113117546536,1989,left_only
COC1=C(C=C(C=C1)C(=O)C2CCCCO2)F,55048232,3.752943,3.7173114,1.6422544999999995,-0.1861245571688032,-0.4298721252323101,-1,left_only
C1C2=CC=CC=C2C/C(=C/CO)/C3=CC=CC=C31,19261519,4.60111,0.56928945,5.9904013,-0.2347676458584579,-1.0872536981650716,-1,left_only
CCCCC(=NOC)CCCC,559975,5.893897,7.860985,0.591334,-0.1869944571420972,-1.254132275428725,675,left_only
CC1=NN(C(=C1NC(=O)C)C(=O)N)C,14006554,4.3992010000000015,2.1565585,3.4922376,-0.0205718297859714,-0.3113827581355789,4434,left_only
CC(C#CCCCC1=CC=CC=C1)OC=C,71418164,5.294606,5.510330000000001,-0.2747726,0.1051236013974119,-1.0874027659239671,1104,left_only
C1=C(SC(=C1CC(=O)N)Cl)Cl,4358270,4.944308,1.0993445,1.1303713,0.1753820235511655,-0.907560228669198,-1,left_only
C1CCC(=O)OCCCOC(=O)C1,53702013,5.702868,4.051989,7.693235,-0.298875883565004,-0.9031546703169802,1641,left_only
CC(C)C1CCC1C(=O)O,59458584,5.604035,6.6313405,6.2561480000000005,-0.3179970184156786,-0.8551962291650353,-1,left_only
CCC(C(=O)OC(CC)C(=O)O)O,54318525,5.3567800000000005,8.508215,1.4826982,-0.2408939053714088,-0.7638527922845384,838,left_only
CNCC1CCCN(C1)C2CCCOC2,64173684,5.275437,6.1190050000000005,5.4953194000000005,-0.3426061002071926,-0.3815227071841989,-1,left_only
CC1=CC=CC2=C(C(=S)NN12)C#N,14892147,4.0938620000000014,-0.16661234,2.668743,0.4939733501238508,0.3027473433424181,-1,left_only
CC(C)(C)C1=NN=C(C=C1Cl)Cl,180254,3.61442,0.5695576,2.461647,-0.0612326017444708,-0.8575564849179255,4920,left_only
C1CCC(CC1)(CN2CCN3C=NN=C3C2)N,64577171,5.047504,4.6090016,4.6698904,-0.5769917992318639,-0.9756644576719196,-1,left_only
C1=CC=C(C=C1)CCC(C(C(=O)O)N)C(=O)O,72755919,5.224489,5.728961,-0.24075161,0.1936174744753178,-1.313730994171912,-1,left_only
C1[C@H]2CC(=CN2)[C@H]1O,70661562,3.101316,4.397646,7.355525500000001,-0.1095452575013281,-0.6508321171196348,-1,left_only
CC1=C(N=CC(=S)N1)C,20087576,2.60882,0.60297513,3.323309,0.0727152962055799,0.0643130572981651,-1,left_only
CCC(C)NC(C)CC(=O)N,54855514,5.688895,8.248192,2.4509077,-0.1739646835695363,-0.7444270389574659,-1,left_only
C1=C(C=NC(=C1C#N)Cl)[N+](=O)[O-],586450,3.737927,-1.4406351,0.9456053,-0.2725143533579187,-0.8674169213933945,981,left_only
CC(=O)SC1CN2CCC1CC2,14154745,4.473383999999999,6.4265194,5.425898999999999,-0.4335461232581985,-0.6724312680928999,-1,left_only
CN1C(=O)CC(CC1=O)N,45087913,4.745748000000002,4.34721,6.067967400000001,-0.3939014250239776,-0.5626677352378426,-1,left_only
CC1(OCCO1)CCC2CCCCC2=CC=O,75079306,3.61672,6.3693943,7.641486599999999,-0.0425278358492156,-0.561371292661158,-1,left_only
CN(C)C1=CC=C(C=C1)C2=CC=CCC=C2,21439531,3.5613370000000004,1.109826,1.5242318,0.1055633067366509,-0.2304071697057966,-1,left_only
C[C@@H]1CNC[C@H](O1)C2=CC=CC(=C2)C,39238426,5.179503,2.294551,6.0022025,-0.0295925944992464,-1.4368127369776846,-1,left_only
CC1CC(CN(C1)C(=O)CCCNC(C)C)C,60850047,5.3590860000000005,6.2157383,4.3304005,-0.4398166149075544,-0.4642378498612088,-1,left_only
CC(C)C1=C(C=CC=C1C(C)(C)C)C(C)(C)C,59616671,5.04606,0.80009794,0.8595149,0.21839556744915,-1.2170373436586914,-1,left_only
CC1=CC=NC2=CC=CC(=O)C12,73653291,2.683494,2.6540593999999995,7.796971000000001,0.4245415317006167,0.034953544087177,-1,left_only
CCC1(CN(C(CN1)CC(C)C)C(C)C)CC,64861783,4.883753,5.763244,5.8390884000000005,-0.5373158947705725,-0.596794640080204,1938,left_only
CN(CC(=O)NC1CC1)C(=O)CN=[N+]=[N-],61374387,4.357149,7.387871700000001,3.3480377,-0.2015641333722569,-0.633522263769611,-1,left_only
CC1=NC2=C(N1CC(=O)N)C=CC(=C2)N,62506206,4.17189,-0.71964234,4.072842,0.2297525637110453,-0.1732716007947605,2476,left_only
CC(C)C(C#N)C1=CC=C(C=C1)C=S,23463488,2.075434,3.34504,-1.2522575,-0.0294931347965132,-0.4887077965657061,-1,left_only
CC(CC1=CC=C(C=C1)[N+](=O)[O-])NC(=O)C,242197,3.744035,-0.5491149000000001,-1.0228065,-0.4563863342022433,-0.6759684051952461,-1,left_only
CNCC(=O)NC(CS)C(=O)O,17884285,5.264051,7.428578,1.9264499,-0.2396108695781224,-0.7488535336220303,793,left_only
CCN(CC1=C(C=CC(=C1)C)C)CC(C)C#N,54982786,4.911332,3.042423,0.91815627,-0.0274835884333634,-1.1769694395986876,-1,left_only
C1=CC=C(C=C1)N=NC2=CC=C(C=C2)NN,4738219,2.680232,2.6805186,-0.7258263,0.7983559042159645,0.1332214901332978,-1,left_only
C[C@H]1CC[C@@H]([C@H](O1)C)CNC,58354119,5.27338,7.1103125,6.234514,-0.5791006149581239,-0.6763215371043518,2344,left_only
CCC[NH2+]CC1=CC=CC=N1,40649638,5.422848,4.035688,1.6389741000000002,4.037409945532633,2.5219571625669817,-1,left_only
CC(=C)[C@H](CSC1=CC=CC=C1)O,10262049,4.542169,4.5105925,-0.68136775,-0.1525021710781381,-0.7777784000690792,-1,left_only
C1C=CNC(=C1)C2=CC=C(C=C2)[N+](=O)[O-],70475547,2.257178,-1.0559522,0.37539077,-0.3286621132163064,-0.2178705470464657,-1,left_only
CC(C1CCCC1)NC2=CN=C(C=C2)[N+](=O)[O-],64110908,3.65906,-0.6066497,0.52396876,-0.1378888662943456,-0.0286744087205163,-1,left_only
CC1(C(C(=O)C1=O)O)C,54227466,2.282972,4.8938484,8.350775,0.2677704653395278,-0.2900365832073002,-1,left_only
CCC(=C)CCC(C)CO,66040001,6.006609,9.223302,1.8150474,-0.4595562471486828,-1.3236700567842814,-1,left_only
CC1=CC2=C(S1)SCCC2=O,20632744,3.757968,0.7021536999999999,5.8033953,0.0882343119298004,-0.0059502118583882,-1,left_only
CCCN(C)C(=NC1CCCC1)N,62362272,5.053904,7.837287,3.917006,0.1501501265773547,0.1489751844441815,1452,left_only
CC1CC2CNCC2N1C(=O)C3=CN=NS3,43595401,3.793864,5.223106400000001,3.862069,-0.8234943080413902,-0.9278797470500606,-1,left_only
C1CCNCC(C1)N2CCCCC2=O,64006047,4.650386,4.7925744,6.2147190000000005,-0.4420989759232056,-0.4471235937140907,2679,left_only
CC1=CC=C(C=C1)N(C(=O)N)S,57070424,4.638596,3.6860983,-0.121215865,0.4608676328005553,-0.1154618896321534,4543,left_only
CNCC(NC1=CC(=CC=C1)F)O,69482385,4.644164,3.6254518,0.4202477,0.3321281049228425,-0.1410507105829674,4600,left_only
CC1(CN(CCN1C)CC2CO2)C,63610358,5.1992080000000005,5.991069,5.1709695,-0.0423637090128741,-0.1287268531375392,-1,left_only
CCN1CCC(CC1)CNC(C)C,61788543,5.376082,7.0992007,4.794194,-0.4086936677368943,-0.5060007167873384,-1,left_only
CC(=O)C1=CC(=S)C=C(N1)C(=O)C,57355936,1.852666,-0.32044804,2.1489263,0.0210138295540696,0.0516889146373515,3692,left_only
CC1=C(SC2=CC=CC=C12)OCC(C)(C)C,59004431,4.418186,-1.4284344999999998,2.0389276,0.2890167333233192,-0.3623321781707016,1113,left_only
