,SMILES,UMAP_0,UMAP_1
26117,CC(NC1=C(C=NC=C1Cl)Cl)O,1.1071354,1.4775934
26118,C=CC1=NN=N[N-]1,1.9858477,2.933192
26119,[15N]O,9.234066,0.15386556
26120,CCC=CCN1CCOC1=C,4.209229,5.1516843
26121,CCC(CC)(C(=O)NC)SC/C=C/C,2.9995513,-1.8580499
26122,C1=CC2=CC(=C(C=C2C(=C1)C=O)C=O)C=O,-0.9578133,1.877248
26123,C1=C(C(C(=O)N=N1)Cl)N=[N+]=[N-],1.6418855,5.751187
26124,CCC(=O)C(=O)C(C)C(=O)OCC,5.540384,-1.124216
26125,C1=CC2=C3C4=C1C=CN=C4C=CN3C=N2,-0.6164124,3.503044
26126,[B-](CCCCC)(F)(F)F,1.147536,0.07112187
26127,C=C1C[C@H]2CC[C@H]3CCC[C@@]3(C1)O2,5.6827807,8.367498
26128,CC(=C1[C@H]2[C@H](C2(C)C)CC1=NO)NO,1.6811968,6.179707
26129,CCC1CCC(S1(=O)=O)(C)CC,-0.27946225,-0.50224733
26130,C1=CC2=NNC3=NC(=C(N3C2=CC1=O)C#N)C#N,-0.11955833,3.2878585
26131,C(C([Si])Cl)[Si],8.007692,-0.33442733
26132,CCCCC1=C(C(=C(C=C1)[N+](=O)[O-])[O-])[O-],-1.4914947,-0.06800862
26133,CC(C)(CBr)C(CF)N=O,0.075964384,-0.33525947
26134,CC[Si](C)(C)C[SiH](C)C,10.845216,1.1491796
26135,C1=CC=C(C=C1)C2(C=CC=NN2)N,2.6822195,7.1750317
26136,CN1C=C(C(=N1)C(=O)NCCC(F)(F)F)N,3.7437031,3.0114272
26137,B(C)(C)N(C)C1=CC=C(C=C1)N(C)C,3.031436,-1.0650753
26138,C1CC2=CC=CC=C2C[CH]1,1.1340109,7.041654
26139,C1=CC(=CC=C1N=NC2=C(N=C(N=C2N)N)N)F,2.3014982,-0.13766557
26140,CCCCN1C=NC(=C1N)C2CCC(CC2)C,2.0910485,4.0257
26141,COC1=CC(=CCC1)C2CC=C(C=N2)N,2.0304756,3.704781
26142,CCOC(=O)C1CCC(=C)C1C(=O)O,6.0896273,6.755786
26143,CC(C)CC1C(O1)C(=O)O,2.7963014,5.122264
26144,CCCCOC(=O)C1=CCCCC1,3.313757,2.4746213
26145,CC1C(=O)C=COC1(C)C(=O)O,-0.9361001,1.6000364
26146,CNC1=NN=C(C=C1)C(=O)NCC(=O)N,3.2828968,2.3860276
26147,CC12CCCCC1C2(Cl)Cl,6.7303596,8.720543
26148,C1=CN=C(/C(=C(/N)\N=O)/N1)SC2=NC=NN2,4.30596,2.623338
26149,CC1(CN=C2C(=N1)C(=O)N=C(N2)N)CN,-0.9197367,4.301408
26150,CCC1C2=CC=CC=C2C(N1C3=CC=NC=C3)O,0.5072422,3.7272856
26151,CCCCCN1C=CCN1,4.7423773,5.031449
26152,[13CH3]C[13C]1=C([13C](=[O+][13C](=C1[13CH3])[13CH2][13CH3])[13CH2][13CH3])[13CH3],-0.1674488,1.8036685
26153,C1=CC2=C(NN=C2C=C1)CCO,-0.6803312,2.6791766
26154,CC(C)(CN)NC1=CN=NC2=CC=CC=C21,-0.32628915,2.4827557
26155,CC1=C(N=C(N1)Br)Br,0.01847711,3.447635
26156,CC1CCN1CN2CCC2C,5.822988,5.0175643
26157,C([C@@H](C([C@H](CO)O)O)O)O,10.3396225,1.8806401
26158,CC1=CC=C(O1)[C@H](C#N)O,5.2944326,0.97631335
26159,CN(C)/C(=N/C(=NC1=CC=CC=C1)N)/N,3.8834016,-1.3019549
26160,C[C@]1(CC(CC(=O)[C@H]1C#N)(C)C)C#N,3.9212627,6.151895
26161,CC1=CC2=C(N1)C(=CO2)C=C,-0.9688709,1.3420532
26162,C(=O)(O)SS,7.278617,-0.30535474
26163,CC(C)C[C@]1(CCC[NH2+]C1)CO,5.374305,4.5689206
26164,CC1=C(C=CC(=C1)N2C=NN=C2)N,1.1821432,2.4912014
26165,C1=CC=NC(=C1)CC(=O)NCCC#N,4.547195,1.3795075
26166,C(=CC(=O)N)C([N+](=O)[O-])[N+](=O)[O-],1.5754391,-2.332209
26167,C1COC2C1C=CC2,5.9947553,7.227494
26168,CC1=NOC(=C1)C23CCC(N2C)CC3,3.976273,3.560014
26169,CCC(C=O)OCC,4.1921716,-2.210792
26170,C1(=NC(=O)C(F)(F)F)N=NN=N1,7.8874407,1.0640557
26171,CC(C)(C)CC1=C2CCCCN2N=C1,2.4341557,4.184556
26172,CC1(OCCO1)CC2CO2,4.5305943,3.8326273
26173,CCCN(C(=O)N)N1CCC=C1,-0.27968913,-1.1756481
26174,CCN1C(=O)CCCO1,3.9622855,4.8716702
26175,CC(C)(C)C1=NN=C(N1C)SC2CC2,2.882606,3.9059336
26176,CC1CC2C1=C(C(=C2C)C)C,3.6636612,6.986415
26177,C(=[N+](\N=O)/[O-])\[C@@H](C(=O)O)N,7.8358126,0.28629008
26178,CC1(CC(CC([N+]1=O)(C)[CH2+])O)C,3.059014,7.632851
26179,C1=CC=C(C=C1)P(=N)(O)O,4.9689445,-1.2374009
26180,B(C1=C(C=C(C=C1)C(F)(F)F)B(O)O)(O)O,0.59350353,0.7477925
26181,C/C(=C/C#N)/C1=CC(=C(C=C1)F)F,2.2243598,-0.31600305
26182,CCC(CC)C1OCC=CCO1,5.902978,6.238354
26183,CC1CC(C[NH+](C1C)C)O,2.9127138,3.3159518
26184,C1=CC2(N(C=C1)C=CO2)O,0.9623917,-1.0723435
26185,CC1=C(N(C(=C1C#N)N)CCC2=CN=CC=C2)C,4.133223,1.5036705
26186,CCC[C@@H](C(=O)NN)N(C)C,8.424227,2.8584182
26187,[B](C(=O)O)N1CCC(CC1)C,3.9183586,3.5263054
26188,CC(C)(C)OC(=O)[C@@H](CCC(=O)O)N,7.635415,1.5926309
26189,CSCN1CNC(=O)NC1=O,1.264726,4.9227786
26190,COC1=C(N=CC=C1)Br,0.44666767,1.8117977
26191,CC(=C(C)C(=O)C)C(=O)C,2.4100642,-1.6269237
26192,CCC(=C1CCP(CC1)C)C(=O)O,-0.8420457,3.6904733
26193,C1C=NOC1C(=O)N,-1.1462007,1.6024752
26194,C1CN(C1)N=O,4.7710414,4.4912086
26195,CC(C)N=[N+]=N,9.063699,1.7675653
26196,C1CC1C2=CC(=C[C]=C2)Cl,1.8869075,5.466764
26197,CC(C)C(C(=O)OC)[NH2+]C,7.9613833,1.8322841
26198,CC(CN(C)C)(C(Cl)Cl)O,4.4969153,-1.8766202
26199,C(C(=C(F)F)F)(C(F)(F)F)F,6.84392,-1.0619253
26200,CC1=CC(=CC(=C1[N+](=O)[O-])C)Cl,-1.4606407,1.0043033
26201,CC1=CC=CN2C1=NC(=NC2=O)NC,0.7358484,3.8434558
26202,CC(CCCN=C(N)N)C(=O)NC,8.191664,2.000633
26203,CC1=NN=C(S1)CCC#N,2.8569937,2.9624658
26204,CC1CC1N2C(=NN=N2)CNC,3.408663,4.29649
26205,COC1=CC=CC(=C1)/C=N\N=C/C2=CC=CC=C2,1.8011535,-1.572409
26206,CCCC[C@]1([C@@H](O1)C=C)C#C,7.7161994,7.645736
26207,CCCCNC(C)(C)/C(=N\O)/C,8.231308,1.8927748
26208,C1CC2=C(C=C1)C=CS2,1.2049617,5.9663076
26209,C[C@@H]1[C@@H](CN1)N,6.3080635,6.946654
26210,C1C(C(=O)N1C2=NNN=N2)N,3.4027529,4.5653725
26211,CC1=C/C(=C/C=C/2\C=C(NN2)C)/C=CC1=O,-1.4137652,1.4002193
26212,CCCC(N(F)F)O,8.911256,2.6453228
26213,CC(=O)/C(=C\C=C(F)F)/NC,5.5623355,-1.571723
26214,CCN1C2C(CN=N1)C(=O)NC(=O)N2,2.5824103,5.9306803
26215,CN1C(=O)C=C(N=C1OC)OC,1.3482281,3.3425257
26216,CCCCC[C@@H](C)CCO,-0.31600454,-1.1555094
26217,CCC(C)(C)/C(=C/C)/C,9.37457,1.0667601
26218,CC(=NNC(=O)C)C1=NON=C1N,3.9797542,2.0450184
26219,C1=CC(=CC=C1C[C@@H](C=O)N)F,4.3296213,-0.3805341
26220,CC(NC(=S)N)(OC)OC,2.939233,-0.3833901
26221,CCCCC1=C(C(=NC(=C1F)F)F)F,1.0488003,2.7258904
26222,CC1=C[NH+]=C(C=C1)CN,2.6022494,-0.32469162
26223,C(CC(=O)O)C1C(=O)NC(=S)N=N1,-0.9993747,1.7395787
26224,C1(=C(C2(C3(C1(C3(C2(F)F)F)F)F)F)F)F,0.79522276,1.0068854
26225,CC1=CC=C(C=C1)/C(=C(\C)/C2=CC=CS2)/[N+]#[C-],5.714012,0.47293034
26226,CC(C(C(C(=O)CO)O)O)O,9.542376,1.242081
26227,CC(C=C)(C(=O)[O-])O,9.284158,0.41187558
26228,CC(=C(C#N)C(=O)[O-])C1=CC=CC=C1,4.4474616,-1.5687072
26229,C1CCC(C1)(C(=NO)N)NC(=O)C2=CC=CO2,5.632489,0.8610787
26230,C(=C\1/C(=O)NC(=S)S1)\S,2.4774349,6.6342745
26231,CCOC(CN(C)C(=O)[O-])OCC,8.736365,1.9074597
26232,COCC1CCCOCC1,8.125529,5.680916
26233,C1CC(=O)C2=CNON2C1,1.8799453,5.740158
26234,CC1=C(SC=C1)C=NNC2=NC=CN=C2,2.0792546,-1.2147758
26235,C=CC1=NSNC1=O,0.85936636,3.712357
26236,CCN(CC1CCC1)CC(=S)N,8.43224,4.306683
26237,C[C@H](CF)C(=O)O,6.061117,1.2908726
26238,CC1=CC=C(C=C1)[N+](=NC(=O)N)[O-],2.8541605,-0.9107225
26239,C[C@@H]1COC[C@@H](O1)CO,6.941967,7.6437416
26240,C1=CC2C=CSC2N=C1,2.9369547,5.350528
26241,CC(C)C1=CN(N=C1C(C)C)C(C)C,1.9800377,3.0699003
26242,CCOC(=O)C(=C)C(=O)C(F)(F)F,7.52141,-0.19983272
26243,CCOC(=O)C(C#N)NN=C1C=CC(=O)C=C1,3.8714063,-0.05625017
26244,CC1=C2C(=O)N=CNN2C=C1[O-],-0.1529174,3.760553
26245,C[N+]1=C2CCCCCN2N=N1,3.2049465,5.35069
26246,C1=C/C(=C/2\C=CN=CN2)/C(=O)C=C1N,-0.17636015,5.020616
26247,C1=CC(C=C1)CSCC(=O)O,7.364082,2.5802987
26248,C1=C(C(C(C(C1F)F)CO)F)F,3.8057952,5.938464
26249,C1=CC(=NC=C1C(=O)Cl)Cl,2.32113,1.99828
26250,CC(C(C)(C)O)NCC1=NNN=N1,5.2273846,2.3153749
26251,CC1=CC=NN1CC(=O)C2=C(C=CC(=C2)F)F,3.4001935,2.4290264
26252,C(=C/C(=O)O)\C=N\O,3.1162431,-2.3755054
26253,C1OC2=C(O1)C#CC=C2,-1.0986497,5.4412518
26254,CCC1=NC(N(C1(C)C)O)(C)C,2.984702,4.4593577
26255,CC(=CCC/C(=C/C1=NNN=N1)/C)C,2.988508,-2.845961
26256,C[C@@H]1C[C@H]([C@H]2CCCN[C@@H]2C1)C[C@@H]3CCCCN3,6.6137266,5.6598206
26257,CN1C=CC(=N1)C2=CN=CC=C2,0.47226593,3.960521
26258,C1=CC=C(C(=C1)NN=O)NN=O,1.4429959,1.1744605
26259,C1=CC=C(C=C1)/C(=C(\[N+]#N)/[N+](=O)[O-])/[O-],4.2333097,-1.775428
26260,CC=CC1=CC=C(O1)C,3.1528308,-1.2255193
26261,CC1(C2CC(C1CCl)C=C2)C=O,6.3014197,7.774463
26262,CC1CCC(=C(C)C)C1C(C)C=C,5.445117,7.3361673
26263,B(C1=CC=CC=C1)(N=[N+]=[N-])N=[N+]=[N-],3.575811,-0.99701977
26264,CC(C(=O)NC)NC1=NN2C(=NNC2=O)C=C1,1.9942372,3.477433
26265,CC(C)C1(C=CC=CC1N)F,2.2446706,3.4519587
26266,C[C@@]12CCCC(=O)[C@H]1C(CCC2)(C)C,-0.9309416,1.5729151
26267,CC(=O)C(CCC1=CC=CC=C1)Br,5.7258763,-0.23347846
26268,C1=CC=C2C(=C1)C=CC=NN2C(=O)N,0.76048756,4.625282
26269,CC1=CC=C(C=C1)S(=O)(=O)C[Si],3.0063093,-1.1094694
26270,CC(C)C(=O)C(C)(C)C(=O)O,9.06651,1.0326504
26271,CC1(CC(=O)C(C(=O)C1)C2=NCCC2)C,3.2589808,5.435528
26272,CC1[C@H](C(=O)ON1)C(F)(F)F,1.8846589,4.8624096
26273,CC1(C=C(N=N1)C#C)C,1.1539793,2.350339
26274,C1CCC2(CCC(=O)O2)C(=O)C1,0.5818755,4.431641
26275,CC1(OC[C@@H](O1)/C(=C/CO)/C#C)C,-0.56526566,0.6740906
26276,CC(=O)C1CCCCC1=S,-1.0209068,3.9372497
26277,C1C(N=NN1C2=CC=CC=C2)C(=O)O,0.4085722,2.8723526
26278,CC1(C(N2N1N2C(C)(C)C)(C)C)C,4.0406713,4.586379
26279,C#CCOC1CC2C=CC1O2,3.4882374,3.3503206
26280,C1C=CC(=O)C2=CC3=CC=CC=C3C=C21,0.15264218,5.176972
26281,C/C=C/C(C)C1=C(C=C(C=C1)OC)N,0.108561724,-0.47374406
26282,C[C@@H]([C@@H](C)O)C(=O)[O-],9.1917515,0.57948154
26283,CC1=NNC(=S)N1/N=C\C2=CSC(=N2)C,2.4391592,3.1714306
26284,CC(CC1=CC=CS1)N=C(N)N,5.6464868,1.2197088
26285,CCOC(=O)N[C@@H](C)/C(=C(/C)\[O-])/C(=O)C,7.0932713,1.4369391
26286,CCCN1C(=NN=N1)/N=C/C2=CC=NC=C2,2.3349261,-1.5989573
26287,C1=CC=C(C=C1)C2=C(N=C(N2)N)N,-0.42238316,3.5893621
26288,B(C)(NC1CC(C=C1)CO)O,5.373056,5.632835
26289,C(C(=O)CN)C(=O)[O-],0.48853,0.1484244
26290,CC[C@]1(C[C@]2(CCCNC2)CCO1)C,7.307062,7.2596025
26291,C=CCN[C@H]1COC[C@@H]1N2CCOCC2,2.1476886,1.5818305
26292,C1C([CH]C2=CC=CC=C21)O,1.0618869,7.4007626
26293,CCOCCCOCC(C)C,9.566208,3.0306697
26294,[2H]C1(C(OC(=O)N1N)([2H])C([2H])([2H])N2CCOCC2)[2H],6.0572667,4.0015526
26295,C#[13C]C1=CC=CC=C1,2.3647902,0.39099666
26296,C[SiH2]CCCCCCCl,2.852937,-2.4166129
26297,C1CCN(CC1)C2CSN=N2,-0.25578257,3.4758067
26298,C(=O)OC(=O)C(=O)OC=O,5.7845836,-1.7731179
26299,CC1(CCC(=O)/C(=C/O)/C1)C,3.8943613,8.284125
26300,CCO[As](F)F,5.3312354,-0.40150818
26301,CCCCN=C=C1C=CC(C=C1Cl)C(=O)O,3.0534904,1.0821191
26302,CC(C)CN1C=CC(=O)N(C1=O)NN,2.392902,4.129791
26303,CC(=CC[N+]1=C2C(=C(N=C1)N)NC=N2)C,-0.85211486,3.826869
26304,[2H]C12CC(C1)(C2)C(F)(F)F,0.92430604,-0.5655532
26305,C1=CC(=C(C(=C1C2=NC=CN2)N)N)N,0.65253484,2.209679
26306,CC1C(=O)CC2(C1=O)CCN(CC2)C,5.143426,6.9759765
26307,C1=CN(C(=O)C1=O)O,-0.3820417,3.760518
26308,[B](C(OCC)OCC)C(=O)C,5.655325,-1.3052479
26309,C=CC12C(CCCO1)CCN2,2.1043148,3.375345
26310,CC/C=C/COC(=O)CNC(=O)C(F)(F)F,7.705871,0.93332285
26311,CC/C=N\NC1=NN=CC2=CC=CC=C21,0.1384289,2.146804
26312,CC1(C(CCC1=O)C(=O)OC)C(=O)OC,3.489163,7.685488
26313,CC1=CC=C(C=C1)N[C@@H](C)C(=O)O,3.4184654,0.08046962
26314,CC(=O)OC1C2CC(C1(C#N)C#N)C=C2,-0.6161651,1.4217515
26315,C1=CSC(=C1)NC(=O)NCC=O,5.423346,1.2726995
26316,B(C=CC1CC(OC(O1)(C)C)CC)(O)O,1.6596302,0.5866891
26317,C1CN(CCN1CC(=O)N)CC(=O)N,5.489007,4.36486
26318,CCOC1CCOC1OCC,4.272473,4.419912
26319,CC1=CC2=C(N1)N=C3C=C(OC3=N2)C(C)C,-0.04036409,2.7665021
26320,C[C@H]1[C@@H]2[C@@H]([C@H]3CCCCN3O2)C(=O)O1,5.226809,7.244047
26321,CC(=O)N(C1=NC=NC(=O)C1[N+](=O)[O-])N,-1.9503871,1.9804243
26322,CC[C@@H](C)C(C)[C@@H](C)CC,10.633164,2.1783397
26323,C1=CC(=CC=C1CCl)N=C(N)N,2.6352599,-0.27981254
26324,C1C=NC=C1C(C2=CC=CC=C2)C3=CC=CC=C3,5.028777,-0.15969427
26325,COC(=O)[C@]1(C[C@]1(C=C)F)N,1.9047495,0.7361234
26326,CC1(CC2CC1C3C2CCC3)OC,2.8413892,3.4834146
26327,CC1=C(C(=C(C#N)C#N)OC1=O)[N+]#[C-],1.9310703,4.8041553
26328,CC1=[N+](C(=O)N(C(=O)C1=C)C)C,-1.2893748,1.824577
26329,C1=CC=C(C=C1)C(=CC#N)C#N,3.7006276,-1.8307128
26330,CCC(C)(C)[Si](C)(OCC)OCC,-0.075086914,0.43233517
26331,CC[N+]1(CCOCC1)C=C,5.3803883,3.6139464
26332,C1CN(CC(=O)N1)S(=O)(=O)Cl,0.5139391,-1.0506473
26333,CC=C(C)[Si](C(C)C)(OC)OC,6.874908,-0.2508566
26334,CCC(CC)(CO)C(=O)C,8.569313,0.4126546
26335,C=C=C/C=C/C1=CC=CC=C1,2.9328177,-2.6145854
26336,C/C(=C/1\CCOC1=O)/C#CC2=CCCCC2,3.472374,6.631956
26337,CCNC(C)C(C(=O)O)(C(F)(F)F)N,8.446707,1.8235297
26338,C=C(C1CC2CC1C=C2)[O-],4.288072,4.0546074
26339,C=CC(CC#N)N1CCCCCC1,6.492408,3.5369213
26340,CCCC1=NC=C2C(CC(CC2=N1)(C)C)NC,1.3754499,4.6481075
26341,C1=CC=C(C=C1)C2C(C(NN2)[N+](=O)[O-])[N+](=O)[O-],2.4793944,6.5259233
26342,C1[C@H]([C@H]([C@H]([C@@H](CN1)O)O)O)O,6.883989,6.601697
26343,C[C@H]1CN=C(N=C1)N2CCN(CC2)C,2.4662435,4.9359202
26344,CC(C)C(C)C(=O)NNC,7.2581916,1.8861496
26345,C[C@H]1C[C@H]2CC[C@H]1NC2=O,4.759622,7.226551
26346,CCC1=CNC(=C)C=N1,0.98041934,3.2667677
26347,C/C(=C/1\C2=CC=CC=C2N(N1)CC=C)/N=O,2.021153,6.0650024
26348,C[C@@H]1CC[C@H]2[C@@H](CC[C@@H](N2C1)C3=COC=C3)C,4.133733,4.637422
26349,COOCC1=CON=C1,4.7696743,2.3553963
26350,CC1=NC2C(=NC(=NC2=O)N)N1C,2.8034813,6.7269382
26351,C1=C[N+](=C(N1)C(O)O)O,4.098895,0.2312429
26352,C([C@@H](C(=O)O)[NH3+])SCC(=O)N,8.443088,1.9186299
26353,CC1=NC(=O)N(C=C1N)C,0.5653539,4.0893598
26354,CC1=CC(=CN=O)NC(=O)N1,2.3408082,7.165968
26355,CCC[C@@H]1C(=O)N=C(S1)N,3.9901748,6.965933
26356,COCCNC1=C(C=C(C=C1)N)C(=O)O,1.6315585,1.3548248
26357,CCN1C=C2C(=CC(=O)N=C2N1)C(F)F,-0.15412714,3.8773484
26358,CCCCCCC1C(=O)NC(=O)S1,-1.758921,2.2914789
26359,CC(C)(C)C(=O)C(C)(C)C,7.5011115,-0.39128488
26360,CN[C@@H](CN)C(=O)OC,8.10161,2.464411
26361,CC(NN=O)OC(=O)C,1.6757383,-1.5992151
26362,C1CCC(CC1)C2(CCCC2)C(=O)Cl,5.1465187,5.181577
26363,COC(=O)C(CC=C)C(=O)C1(CC1)Cl,7.5744224,0.6887528
26364,CC(C)[N+]1=NOC(=C1)/N=C(\[O-])/OC,2.330179,1.5284132
26365,CN(CCC#N)C1=C(C=C(C=C1)N)C(=O)OC,1.7568352,0.85900426
26366,C(=O)(NF)O,3.442578,-1.274654
26367,C1=CC=C(C=C1)C(=CN)C#N,4.273246,-1.7603143
26368,CC1(C2CCC1CC2)C3C4CCC3CC4,0.27305052,-0.29521558
26369,CC=C[Si]1CCC1,-0.5854753,0.49881274
26370,CC(=O)C1=CSC=C1OC,-0.2853749,0.26094213
26371,CCC(C)C(=O)NC(=O)C(C)C,4.9537554,0.9893682
26372,C1=CC=C2C(=C1)N=C(S2)C3=CON=N3,-1.7412782,3.0393903
26373,C[C@@H]([C@@H](C1=C(C=CC(=C1)O)OC)N)O,0.36769935,-0.48528352
26374,CCCCOC(=O)C(=C(N)N1CCNC1=O)N=O,1.6246202,0.38934764
26375,C=CCCC/C=C/CC1CC(=O)OC1=O,0.2921808,0.0847594
26376,C1CC(=O)C2=C(C1=O)C=CC(=C2)[N+](=O)[O-],-2.136592,0.57209915
26377,CC1=NC(=C)NS1,2.651738,6.7520156
26378,CC(C)C(=O)NC1=NC(=O)C(C=N1)N,3.7195904,1.5693407
26379,CNC1=NN2C(=NN=N2)C=C1,1.5240663,3.164347
26380,CC1=CC(=O)N(C1)C(C)(C)C,1.6224145,4.4062057
26381,C[N+]12CCCCC1[C@H](CCC2)CO,1.7529424,2.23433
26382,C1=NN(C=N1)CC(=O)NCCO,6.08183,2.7648396
26383,CC(=O)OC(C1=CSC=C1)C(=O)N,4.9907713,0.4378512
26384,CC(C)(C)C(C1=COC=C1)N,4.4201336,0.13777374
26385,C[C@@H](CC#N)NC,2.372576,1.7328001
26386,C#CCO[C@H]1[C@@H](CCO1)Br,8.216799,6.421144
26387,CN1C(=NC=N1)CC(=S)N,4.513615,3.7547596
26388,COC1=CC2=C(C=C1)C(=O)[C@@H](C2)Br,-0.21740419,6.6015787
26389,C=CCCC/C=C\1/C(=C)C=NN1C2=CC=CC=C2,0.16787453,2.72336
26390,C[C@H]1C[NH2+]CCN1CC2=[N+](C=CN2)C,4.054002,4.5037084
26391,CS[C@H]1[C@@H](CC[C@@H]1Cl)N,1.9024289,2.7206743
26392,COP(=O)(C)N1CCOCC1,6.296402,3.4330792
26393,CC1=NNC(=O)N1NC(=O)C2=CC=CO2,5.8279915,1.2206379
26394,C1CCCC(=O)OC(=O)C(CC1)F,-1.9007427,2.9219537
26395,CCC1=C(SC2=NC=NC(=O)C12)C,0.13192478,5.635789
26396,CCO/C=C/1\C(=NOC1=O)C,2.1708455,5.5580173
26397,C1C=C(C2=CC=CC=C21)CCl,1.1248944,6.265193
26398,CC(C)OC(=O)N[C@@H](CO)C(=O)O,4.8758063,-1.2202166
26399,C1=CC=C(C=C1)C(C=O)S(=O)(=O)N,5.1875362,-1.6532731
26400,CC1CCC(C(=CC(=O)O)C1)C(C)C,2.0515778,4.217227
26401,C[C@@H](C1=CC=C(C=C1)CC(C)C)[NH3+],3.4271302,-0.01713127
26402,C[C@@H](C[NH2+]C)C(=O)[O-],1.7412252,0.070893556
26403,CC1(CCC(N1[O])(C)C2(CCCCC2)C#N)C,3.6172817,2.6156244
26404,CC(=O)NC1=NC(=O)NN1,0.9661144,3.4120426
26405,CC1=CC(=O)N=C(N1)NNC(C)C,-0.54314804,3.5463216
26406,CN1C=CSC1=NC(=O)C2=NC=CN=C2N,3.0250201,1.651474
26407,CC1=C(C=C(C=C1)P(Cl)Cl)C,2.7439082,-0.115916714
26408,CN/C(=C/1\C(=O)N=CN1C)/O,2.854326,3.8585806
26409,CCOC(=O)C1CC2CC(=O)C3C2C13,5.0968337,6.0467424
26410,CCC/C=C(\C)/CCC=C,9.082257,-0.622457
26411,CCC(C)(C)SSCC(=O)C,3.0528004,-2.3086915
26412,[2H]/C(=C/C1=CC=CC=C1)/Cl,3.5079584,-2.5253413
26413,[CH2-]CC(=C)[O+]=C,8.36687,0.4589365
26414,C1CCC23CCC2(C1)CC3,0.4461629,4.299962
26415,CC(C)C/C=C/C=C/C1=CC2=CC=CC=C2C=C1,2.6923814,-1.6183306
26416,C/C=C/COC(=O)C1=CC=C(C=C1)CO,2.8570383,-0.72843814
26417,CCCCOC(=O)/N=C(/N)\OC,2.2421837,-2.1948314
26418,CCC=C1CCCC1(C)C(C)C,-0.85802156,2.3437371
26419,C1=CNC(=C1)CC(=O)C2=CC=CN2,4.910779,1.3715856
26420,CC(=O)CCC/C=C\OC,5.322808,-1.1538454
26421,CCCCCCC[C@@H](CC=C)OC(=O)C,5.23737,-1.6210474
26422,CCC[C@@H](C1=CC=CS1)[NH3+],5.933603,0.66039854
26423,C1=C/C(=C\2/N=CNO2)/C(=O)C=C1,-1.7545074,0.5096673
26424,CC1=CC(=NN1[C@@H](C)C(=O)[O-])[N+](=O)[O-],3.0308506,3.9185784
26425,CCOC(=O)C(C(CO)F)(F)F,8.063461,0.65560025
26426,CC[C@H]1CCCCCC[C@@H]1CC,7.7272863,5.871989
26427,CCOC(=O)C(=C[O-])C(=O)C,7.0524836,-0.2485036
26428,C1CC(=O)C2C1C2(C(=O)[O-])F,4.704189,6.4464707
26429,CC(COC1C(CCO1)Cl)Cl,5.3799157,2.9407797
26430,CC(=C1OCC2(CO1)COC(=C(C)C)OC2)C,-1.4071311,1.8464893
26431,CCC(C)C1=NC(=NO1)C(=O)O,2.0610816,3.4307954
26432,C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)F)O)O)O,-0.35679555,4.539428
26433,CC1(CC=COC12CCCC2)C,0.8971363,1.5229247
26434,C[C@@H]1CCCC([C@H]1CCC(=O)CC(C)C)(C)C,-1.3454543,1.9532363
26435,CC1COC2(N1)NCCCO2,-0.28469592,-0.8351462
26436,CC1=NC(=NC(=O)C1CC[N+]#[C-])N,3.126559,6.9963074
26437,C[N+](C)(C)CCO[O-],2.346659,-1.3788846
26438,CC[C@@H]1[C@@H]2CCCCN2C(=O)O1,4.6173983,6.7785025
26439,C=CC(CF)(CF)CF,1.0744697,-1.5911342
26440,C1=C(C=NC=C1F)CCC=O,2.7516623,1.4029967
26441,C[Si]1(OCCCO1)C,5.8899145,6.22539
26442,CC(COC)OC(C)C(=O)O,5.615624,-1.1388634
26443,CCOC(=O)[C@@H](C=C(C)CP(=O)(O)O)N,7.969486,0.77741116
26444,C1=CC=C2C(=C1)C(=O)C=C3C24C=C4C=N3,-0.8708885,4.061365
26445,CCN/C(=C(/C=O)\C#N)/N,7.115086,1.494912
26446,CC1=C(C2=C(C=C1)NC3=CC=CC=C32)C,-1.8009247,2.8892503
26447,C1=COC(=N1)C(C2=CN=CO2)O,3.0597768,1.4144738
26448,C1CCC(C1)N(F)F,5.7678943,4.4330983
26449,CCCC(CC)CCOCC1COC1,-0.16248316,0.88335
26450,CC(C)NC(=O)N/C=C(\C#N)/C(=O)N,2.2748969,-2.0923939
26451,CCC(=C)C(C)C(C#N)(SC)SC,5.3813615,-0.5671964
26452,COC1=CN(NC(=C1)Cl)N,1.2479669,2.851687
26453,CC(C)C(=O)CC(=O)CC(C)(C)C,6.668725,1.0288447
26454,CC/C=C/1\CCC(C=C1Br)C,4.2839065,7.1146035
26455,CCO[Si](CCS)(CCS)OCC,3.6375902,-1.4327044
26456,CCSSC1C2CC3C1C(=O)OC3C2,-1.2587296,1.7753124
26457,COC(=O)[C@H]1C[C@H]1C(=O)O,6.0020185,7.0369806
26458,C[C@@H]1CC2=C(O1)C=CC(=C2)C[NH2+]CCCOC,-0.36129907,6.5386844
26459,CO[C@H]1[C@H](CCCO1)F,7.961563,6.628884
26460,C1(C(C(C2C(C1O)O2)O)O)O,6.1595736,8.693379
26461,CC1=C(SC(=N1)C)C(=O)CCN(C)C,2.2693965,2.9876034
26462,C(CO)[NH+],1.633563,-1.3143865
26463,C1=CN2C=CN=C(C2=C1)Br,0.34448966,3.5571208
26464,CC(C)/C(=N/N)/C,7.971326,0.7482774
26465,CCNC1=C(C=NC=C1)O,2.318654,1.1717367
