SMILES,CID,xtb_T1,xtb_S1,TDDFT_T1,TDDFT_S1,T1err,S1err,xtb_S1_fL,TDDFT_S1_fL,S1fLerr,xtb_ML_T1,xtb_ML_S1,xtb_Lin_T1,xtb_Lin_S1
C1=CC=C(C(=C1)C2=CC(=CC=C2)C(=O)O)N,2772297,3.433,3.905,3.0896,3.499561,-0.3433999999999999,-0.4054389999999999,0.2417,0.020592,-0.221108,2.9528190412092625,3.8142187376095076,2.963929140556241,3.9491095987733567
C1CCCCCCCCCCCCC1,67524,8.806,8.819,7.3839,7.480214,-1.4220999999999995,-1.3387860000000007,0.0053,2.7e-05,-0.005273,7.715077361025577,7.887670473035392,7.090495902293043,7.791892093645333
C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N,15321,3.94,4.724,2.8854,4.298626,-1.0545999999999998,-0.4253740000000006,0.0213,0.898311,0.877011,3.0092946263344507,4.442147931737643,3.3517013745779582,4.587841431930979
C1=CC(=NC(=C1)C2=CN=CC=C2)C3=CN=CC=C3,13349632,3.972,4.658,3.0285,4.225786,-0.9434999999999998,-0.4322140000000001,0.4018,0.152843,-0.24895699999999998,3.178646957511333,4.330384649657152,3.367553298861861,4.530901831368365
C1CC2=C(C=CC3=CC=CC=C23)C(=O)C1,225683,3.097,3.759,2.5854,3.595748,-0.5116,-0.16325199999999995,0.0277,0.000679,-0.027021,2.5982347981595177,3.567579667341227,2.6965103587998986,3.8267328120883244
C1=CC(=C(N=C1)C(=O)O)Br,2050129,4.343,4.343,3.5079,3.858571,-0.8351000000000002,-0.484429,0.005,0.000379,-0.004621,3.574203832334407,4.113296767016016,3.655505977505882,4.284371748932058
CCOC(=O)C=CC1=CC=CC=C1,7649,3.281,4.506,2.5999,4.369052,-0.6811000000000003,-0.1369480000000003,0.0288,0.714681,0.685881,2.3380980842230423,3.913103090755245,2.8415514369693096,4.40433936448108
CC1=CC=CN1CCNC(=O)C,15526256,4.779,5.332,3.9759,4.534583,-0.8030999999999997,-0.7974170000000003,0.0034,0.000863,-0.0025369999999999998,4.107569849144763,5.1138981984987675,3.99107747811247,5.059380153963655
CCCC1=CC=C(C=C1)OC,7702,4.239,4.707,3.6561,4.926243,-0.5829,0.21924300000000052,0.0443,0.032832,-0.011467999999999999,3.629495781369293,4.906201408598871,3.573212765080569,4.563220545988573
SSS,166718,4.707,4.71,3.4551,4.212514,-1.2519,-0.4974860000000003,0.0053,0.00153,-0.00377,3.2930797635721305,4.152678357807188,3.939167852013464,4.574748246668079
CC(=O)NC(CC1=CN=CN1)C(=O)O,273260,4.858,5.092,4.2466,5.264434,-0.6113999999999997,0.17243399999999998,0.0247,0.002355,-0.022345,4.313291441539654,4.902993094835546,4.048834490251536,4.870084453038212
CCCCCCCCO,957,7.406,7.419,6.0629,6.309509,-1.3430999999999997,-1.1094909999999993,0.0049,0.000259,-0.004641,6.217571785091968,6.546451657816616,6.0129727352076685,6.6948124505267925
CCOC(=O)C1=CC(=C(C=C1)O)O,77547,3.517,4.273,3.2141,4.558526,-0.3028999999999997,0.28552599999999995,0.0992,0.157097,0.05789699999999999,3.08304191840286,4.386956253026607,3.028786194358239,4.235423247057417
CC1=C2C=CC3=CC=CC4=C3C2=C(C=C1)C=C4,16932,2.745,3.743,2.1068,3.613728,-0.6382000000000003,-0.12927199999999983,0.0046,0.301012,0.296412,2.1481274629462,3.6355263561052533,2.429527334418572,3.8114820435936165
CC1=NC=C(C=C1)OCCNC,44341059,4.062,4.843,3.6699,4.815521,-0.3921000000000001,-0.027478999999999587,0.1066,0.003821,-0.102779,3.601623134338166,4.673448886397823,3.4412409494383005,4.6787213512018235
COC(=O)C1C=CC=CC=C1,562393,3.24,4.31,2.5665,4.39295,-0.6735000000000002,0.0829500000000003,0.1847,0.081597,-0.103103,2.4878315264948303,4.364105582923476,2.817920310442667,4.266358987654444
CCCOCCOCCOCCO,11355992,6.77,6.771,6.3795,6.477655,-0.3904999999999994,-0.2933449999999995,0.02,0.024705,0.004705000000000001,6.311826484134314,6.476178199997213,5.510741429742893,6.172751945307233
CC(=O)COC1CCCCC1,3019146,4.367,4.369,3.8249,4.41842,-0.5421,0.049420000000000464,0.0003,1.8e-05,-0.00028199999999999997,3.608571719574834,4.15805378228602,3.6722673514271595,4.303262450328008
CSC1=CC=CC(=C1)N,15693,3.441,4.09,3.4087,4.479227,-0.03229999999999977,0.389227,0.0739,0.075704,0.001804,3.2494714670829294,4.14575879234642,2.9665115441910546,4.091201176140066
CN(C)C1=CC=CC=C1C2=CC=CC=C2,3016205,3.486,3.875,3.1928,3.978597,-0.2932000000000001,0.10359700000000016,0.1134,0.074309,-0.039091,3.3010962354168605,4.014391451782367,2.9967769355702054,3.9144171912244614
C1CC2=CC=CC=C2CC1=O,68266,4.419,4.421,3.6699,4.233619,-0.7490999999999994,-0.18738100000000024,0.0001,0.001228,0.0011279999999999999,3.540550160926985,4.248068801070198,3.7123816064484134,4.344221785324889
CCCCCCCCC1=CC=C(C=C1)C2=CC=CC=C2,201918,4.289,4.825,3.2382,4.745883,-1.0507999999999997,-0.0791170000000001,0.0002,0.621178,0.620978,3.222501133654698,4.779730373209096,3.6130193947959963,4.658414658254454
C=CCOC(=O)C=CC1=CC=CC=C1,641423,3.267,4.495,2.5462,4.10848,-0.7208000000000001,-0.38652,0.0389,0.104933,0.06603300000000001,2.041871588424873,3.8708749243947542,2.8385090086307425,4.4100166016427504
C(=S)(N)NNC(=S)N,2724564,3.106,3.769,4.6194,5.344806,1.5133999999999999,1.575806,0.3993,0.002027,-0.397273,3.801097462363396,5.120239282086049,2.6994966671617386,3.8306547388255363
CCCP(CCC)CCC,75226,6.525,6.586,4.9286,5.278875,-1.5964,-1.307125,0.0019,0.014826,0.012926,5.200759056353815,5.597219306369079,5.319087365200471,6.032833677015435
CC1=CC=C(C=C1)C=C2C3=CC=CC=C3C(=O)C4=CC=CC=C42,332361,2.681,3.307,2.1287,3.17782,-0.5523000000000002,-0.12917999999999985,0.0098,0.336255,0.32645500000000005,2.2664623796688326,3.2228980931853797,2.389223954190367,3.485336405812798
COC(=O)C(CC1=CNC2=CC=CC=C21)N,77980,3.672,4.487,3.1863,4.556593,-0.4857,0.06959300000000024,0.115,0.049232,-0.06576800000000001,3.1824629783998737,4.552514808610443,3.1401833962505528,4.389543332198809
C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,6049,5.195,5.205,4.891,5.24284,-0.30400000000000027,0.037840000000000096,0.0065,0.000156,-0.006344,4.7222643438010925,5.061838020086033,4.312500834312414,4.959109516249949
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,6786,4.458,4.642,3.4272,4.675526,-1.0308000000000002,0.03352599999999928,0.014,0.025299,0.011298999999999998,3.535990075418103,4.652790354255314,3.7486762278486316,4.521947102563903
C1=CC(=NC=C1S)C#N,23467175,3.563,4.536,3.0987,4.447765,-0.46430000000000016,-0.08823499999999918,0.0982,0.189225,0.09102500000000001,2.926400433018949,4.303553456737587,3.0642221443222373,4.441854235013132
C1=NC=NC(=N1)N,20077,4.6,4.937,4.2176,4.729632,-0.38239999999999963,-0.20736800000000066,0.0,2.5e-05,2.5e-05,4.083309910266516,4.793214241880462,3.8538524450720306,4.751313815239499
C1(=NNN=N1)N=[N+]=[N-],23279255,4.434,4.434,3.776,4.202307,-0.6580000000000004,-0.23169299999999993,0.0017,0.000417,-0.0012829999999999999,3.593558868702727,4.103085128781929,3.7303155893749125,4.360437720598188
CC(C)(C)C1=CC(=C(C=C1)C(C)(C)C)O,79983,4.336,4.668,3.6359,4.959447,-0.7001000000000004,0.2914469999999998,0.0383,0.000474,-0.037826,3.6297905816988845,4.835444872786219,3.6507028770353136,4.5421794778474975
C1CNCCNCCNCCNCCN1,120196,5.808,5.823,5.0146,5.126731,-0.7934000000000001,-0.696269,0.0052,0.006557,0.0013570000000000006,5.377253350583831,5.539949426721979,4.775041264142359,5.440027900306361
C1=C2C(=NC=N1)N=CN2,1044,4.076,4.318,3.7298,4.176531,-0.3461999999999996,-0.14146899999999984,0.0024,0.002992,0.0005920000000000001,3.569179593417895,4.196726493711699,3.452951018019941,4.26769630085724
C1=CC=C(C=C1)OC2=CN=CC=C2,200510,4.267,4.882,3.6351,4.501353,-0.6319000000000004,-0.38064699999999974,0.0256,0.040117,0.014516999999999999,3.6096164486017104,4.662433426275552,3.6025561466619527,4.708304081755113
C1CC2=C(C=CC(=C2)C(=O)O)C3=CC=CC=C31,116469,3.64,4.401,2.8511,4.091343,-0.7888999999999999,-0.3096569999999996,0.3333,0.435505,0.10220499999999999,2.9268800817458054,4.248651153867893,3.114435415748012,4.329822191289826
C1=CC(=CC=C1CCC#N)O,87079,4.29,4.796,3.6604,4.954309,-0.6295999999999999,0.15830900000000003,0.0399,0.030039,-0.009860999999999998,3.6158201106658305,4.911533312028181,3.6128673968764558,4.639601605013933
C1=CC=C(C(=C1)C(=O)O)S(=O)(=O)N,69436,1.028,1.064,3.45,4.52123,2.422,3.45723,0.0049,0.018519,0.013619000000000001,-0.010557390322943228,1.076461029060284,1.1137975427499047,1.7093639974551076
CN(C)C1=CC2=C(C=C1)C(=CC(=O)O2)C(F)(F)F,104522,2.276,3.389,2.327,3.40181,0.051000000000000156,0.012809999999999988,0.7049,0.348766,-0.35613399999999995,2.2924985202356893,3.498255938009109,2.082827530690637,3.5511770282856303
CC(C)(C)C1=CC=C(C=C1)C(=O)O,7403,4.376,4.73,3.474,4.734265,-0.9020000000000001,0.004264999999999297,0.0116,0.020451,0.008851000000000001,3.4900190108812152,4.77937517564125,3.6780888721760805,4.581156215651523
C(CCN)CC(C(=O)O)N,57449,5.522,5.533,5.3857,5.535657,-0.1363000000000003,0.0026569999999992433,0.0123,0.003919,-0.008381,4.819968124284126,5.290732093249937,4.554802042120818,5.213305609513417
C(CC(=O)O)C(=O)O,16213392,5.874,5.879,4.9594,5.468677,-0.9146000000000001,-0.410323,0.0101,0.001861,-0.008239,5.261619443753414,5.723532760512598,4.833854526654244,5.488024843096398
CC1=CC2=C(C=CC=N2)C=C1,11927,3.607,4.324,2.8517,4.319968,-0.7553000000000001,-0.0040319999999995915,0.042,0.00159,-0.04041,2.8620012822104934,4.270722345228264,3.0890366553809994,4.269482810918307
CC(C)CC1=CC=C(C=C1)C(=O)C,93214,3.926,3.93,3.2611,3.760009,-0.6649000000000003,-0.169991,0.0001,7.5e-05,-2.500000000000001e-05,3.2621837220570757,3.9172432763510074,3.338651119254291,3.9657239455003714
CC(C)CC(=O)CC(=O)C(C)(C)C,112295,4.145,4.153,3.5688,4.150891,-0.5761999999999996,-0.0021089999999999165,0.0084,0.007985,-0.0004149999999999987,3.4626424821026567,3.9454462986221377,3.50469109538922,4.140356250547622
CS(=O)(=O)C1=CC=C(C=C1)O,123350,4.328,4.842,3.6529,5.076532,-0.6751000000000005,0.23453200000000063,0.0393,0.009128,-0.030172,3.8993255188875158,4.997709987713175,3.641212974993508,4.665995514314933
CCCCOC(=O)C1=CC=CC(=C1)C,138797,4.308,4.604,3.4823,4.751185,-0.8256999999999999,0.14718500000000034,0.0221,0.022768,0.0006679999999999985,3.365987775953098,4.801309178913016,3.6311809755616533,4.492463036089086
C1=CN=CC=C1C2=NNN=C2,9942176,4.161,5.026,3.267,4.458444,-0.8939999999999997,-0.5675559999999997,0.0051,0.003874,-0.0012260000000000005,3.3949133858392653,4.783891747762105,3.5136642865025416,4.809283405890615
CC1=CC=C(O1)C(=O)C,14514,2.976,3.926,2.9368,3.807936,-0.039200000000000124,-0.11806399999999995,0.0,0.000133,0.000133,2.8152867376984165,3.7749934988339215,2.611037834947948,3.9632419348251546
C1=CC(=N)C(=N)N=C1,21972427,2.161,2.161,1.5579,2.671291,-0.6031,0.510291,0.0002,0.000221,2.0999999999999995e-05,2.088595019181789,2.839963820107326,1.9914101205931258,2.5954818301747706
CN(C)C=NC1=CC=C(C=C1)OC,136943,3.545,4.253,3.1439,4.355309,-0.4011,0.10230899999999998,0.0812,0.316246,0.23504600000000003,3.2966341459835142,4.4342695280591045,3.046015341527147,4.218380178178666
C1CC2=CC=CC=C2C=C1,9938,3.606,4.579,2.8366,4.60213,-0.7694000000000001,0.023130000000000095,0.0407,0.206608,0.165908,2.782318462926389,4.609070623051507,3.088266995975938,4.469308031629183
CC1=CC2=C(C=C1C)SC3=CC=CC=C32,6431287,3.711,4.093,3.1068,4.070092,-0.6042000000000001,-0.02290800000000015,0.0639,0.027222,-0.036678,3.0845768454052482,4.048085780899367,3.1662105957744107,4.085862903036871
CC1=C(N=CC=C1)C#CC2=CC=CC=C2,53990350,3.768,4.656,2.672,4.006502,-1.0959999999999996,-0.6494979999999995,1.2159,0.853566,-0.36233399999999993,2.814243964347239,4.228607780943922,3.2137263604764583,4.525899486312127
C1=CC=C(C=C1)NC2=CC3=CC=CC=C3C=C2,8679,2.848,3.513,2.5673,3.555392,-0.28069999999999995,0.042391999999999985,0.1976,0.121539,-0.076061,2.507077039973487,3.416393630850994,2.513187007457373,3.6410031137089445
C1C=CNN1,4156003,3.952,4.25,3.6437,4.801405,-0.3083,0.5514049999999999,0.0068,0.002967,-0.0038329999999999996,3.5380731356609822,4.297074021988598,3.3571503945635865,4.2160394603497355
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,14586,2.132,3.296,1.6708,3.040342,-0.46120000000000005,-0.25565799999999994,0.2774,0.096596,-0.18080399999999996,1.5049763431640923,3.092497170111361,1.965833941181966,3.47169119074958
CC(C)(C)C1=CC(=C(C=C1)O)SC2=C(C=CC(=C2)C(C)(C)C)O,220303,4.089,4.472,3.5667,4.586664,-0.5223000000000004,0.11466399999999943,0.145,0.098429,-0.04657099999999999,3.6541353315875136,4.442991860767774,3.4641773734288703,4.389855520029464
CCCCCCCCCCCCCOC(=O)C(=C)C,17234,4.409,5.2,3.4494,4.796923,-0.9596,-0.4030770000000006,0.0025,9.7e-05,-0.002403,3.473079619810954,4.83819320721665,3.704667326636634,4.957824130758931
CCCC(=O)NC1=CC=C(C=C1)O,66874,3.722,4.391,3.4456,4.586877,-0.27639999999999976,0.1958770000000003,0.0817,0.038182,-0.043517999999999994,3.3597466599497934,4.468480592719228,3.1774394266252464,4.316800041054126
C1=CC=C2C(=C1)C=CC(=O)C2=O,10667,1.421,1.421,1.6138,2.085242,0.19279999999999986,0.664242,0.0,6e-06,6e-06,1.517868628310041,1.9154643893492187,1.4223031728554099,2.0087425476675147
CC1=CC=C(C=C1)NCC2=CC=CC=C2,79403,3.712,4.297,3.4703,4.157182,-0.24170000000000025,-0.139818,0.064,0.019905,-0.044095,3.4368156262351466,4.349280297837182,3.1779663819572046,4.2540589449765385
CCCC(CC)CCCCCCCN,22833454,6.246,6.262,5.3365,5.560901,-0.9095000000000004,-0.7010989999999993,0.0137,0.012243,-0.001457,5.088613937075916,5.341087672098879,5.106113481135258,5.771804242779435
C1=CC=C2C(=C1)C=CC3=C2C=CC=C3C(=O)O,284068,3.403,3.871,2.6516,3.82151,-0.7513999999999998,-0.049490000000000034,0.0044,0.034857,0.030456999999999998,2.842461461773649,3.743459910803322,2.9401254722247208,3.9198054687837343
C=CC1=CC=NC=C1,7502,3.969,4.926,2.9479,4.362428,-1.0210999999999997,-0.5635719999999997,0.0258,0.002295,-0.023504999999999998,2.8979807717371715,4.493508386752653,3.373815161520706,4.744700015853346
CC1=CC(=NN1)C2=CC=CC=N2,2755568,3.948,4.847,3.267,4.740272,-0.681,-0.10672800000000038,0.4611,0.001865,-0.459235,3.2183479862157607,4.554220051475408,3.356654506302284,4.681354145198847
CC1=C2C=CC(=C2C=C(C=C1)C(=C)C)C,3083592,1.203,1.799,1.8332,2.236142,0.6301999999999999,0.43714200000000014,0.0899,0.01493,-0.07497,0.6936336419464282,1.783096482641824,1.2544485945487904,2.2962941335279767
CCSC1=CC=CC=C1C,242408,4.165,4.55,3.6373,4.409392,-0.5276999999999998,-0.1406079999999994,0.034,0.001069,-0.032931,3.585705007348637,4.549325736963374,3.5199802871846226,4.4501112432428656
C12=C(NC(=O)NC1=O)NC(=S)N2,5165698,2.868,3.857,3.5036,4.561418,0.6356000000000002,0.7044179999999995,0.4472,0.001025,-0.446175,3.3972163489409954,4.605635043686431,2.528476199252775,3.9094054247597345
CCC(C)C1CCCC2C1CCCC2,145244,8.338,8.346,6.809,6.874742,-1.528999999999999,-1.4712579999999997,0.0071,0.000795,-0.006305000000000001,6.832245889372077,7.062258910638337,6.703909027980169,7.394695362582267
C1=CC(=CN=C1)C(=O)NN,11112,4.182,4.696,3.6601,4.323821,-0.5219000000000005,-0.37217900000000004,0.0315,0.003186,-0.028314,3.6147649447221926,4.419950751021232,3.5310148752716386,4.557264024049956
CN1C2=CC=CC=C2C3=NC4=CC=CC=C4N=C31,269963,2.64,3.192,2.3845,3.147247,-0.25550000000000006,-0.04475300000000004,0.1,0.02463,-0.07537,2.1052503693567877,3.0996271432079157,2.360393684040989,3.3982010825791633
B(C1=CC=C(C=C1)OC2=CC=CC=C2)(O)O,2734377,4.288,4.779,3.5199,4.729642,-0.7681000000000004,-0.04935799999999979,0.0066,0.011207,0.004607,3.6066809439987755,4.7672446600446765,3.6140088167263476,4.628786037517955
CC(C)O,2723972,7.45,7.451,6.4058,6.659884,-1.0442,-0.7911159999999997,0.0208,0.03034,0.00954,6.3537532428542365,6.609404801053177,6.025686061632998,6.697724368233162
C1=CC(=CC=C1CCl)[N+](=O)[O-],7482,3.62,4.073,3.1839,3.714838,-0.43610000000000015,-0.35816200000000054,0.0005,1e-06,-0.000499,3.0660727220724784,3.9369945215044133,3.100299548424075,4.068761348783275
C1=C(N=C(C=N1)Cl)C(=O)O,14500875,3.901,3.901,3.2366,3.748108,-0.6643999999999997,-0.15289199999999958,0.0082,0.001918,-0.006282000000000001,3.3027131166060797,3.986104445447715,3.3153165204689277,3.9380080330332046
C1=CC=C2C3=C4C(=CC2=C1)C5=CC=CC=C5C6=CC=CC(=C64)C=C3,9126,2.699,3.573,2.0281,3.223922,-0.6709,-0.349078,0.0025,0.202208,0.199708,1.9878091976511154,3.365758585275244,2.4042001726774154,3.691036149290063
C=CC1=CC=CC=N1,7521,3.801,4.652,2.902,4.438107,-0.899,-0.21389300000000055,0.0042,0.001978,-0.0022219999999999996,2.8970726073862783,4.3076152682319995,3.2387090298753107,4.518035191492219
C1=CC(=CC=C1CS)O,11446378,4.267,4.785,3.5797,4.842004,-0.6873000000000005,0.057004000000000055,0.0374,0.023834,-0.013566000000000002,3.6742181225801915,4.754332578832115,3.5970118627212475,4.630735464830911
CC(C)(C)C1=CC=C(C=C1)OCCO,12841,4.266,4.693,3.6458,4.972313,-0.6202000000000001,0.27931300000000014,0.0419,0.02996,-0.01194,3.678163596316094,4.958514883082788,3.6017911200588806,4.561547960642034
C1(=NN(N=N1)N)N,323202,3.882,5.039,3.5788,5.108182,-0.3031999999999999,0.06918200000000052,0.0381,0.081169,0.043069,3.4880499188431666,5.170878738348172,3.3063246536047326,4.8306014412855705
COC(=O)C1=C(NN=C1)N,272904,3.847,4.693,4.0033,5.016301,0.15630000000000033,0.3233010000000007,0.178,0.00558,-0.17242,3.690552000371566,4.818712391975117,3.2742717533963113,4.554911683719618
C1=C(C=C(C(=C1Cl)O)Cl)Br,18587,4.184,4.723,3.4745,4.531227,-0.7095000000000002,-0.19177299999999953,0.0498,4.3e-05,-0.049756999999999996,3.5009377952511724,4.697424845775549,3.533130132101186,4.58215050920709
CCCCC1=CC=C(C=C1)C#N,140730,4.47,4.82,3.3786,5.022597,-1.0913999999999997,0.20259699999999992,0.0074,0.002768,-0.004632000000000001,3.2710150206041475,4.922379883574573,3.7496675484409154,4.648863266409146
C#CC1=CC(=C(C(=C1F)F)F)F,19871681,4.207,4.68,3.1819,4.818148,-1.0250999999999997,0.13814800000000016,0.0132,0.078199,0.064999,3.158630535131745,4.815054117752936,3.548797458182688,4.539839870645039
CC1=NC2=C(S1)C=CC(=C2Cl)Cl,275502,3.925,4.383,3.2376,4.399291,-0.6873999999999998,0.016290999999999833,0.0725,0.032707,-0.039792999999999995,3.266712744038142,4.357603095523608,3.3391153152107127,4.32067317965593
CNC1=NC=CN2C1=NC=C2,10351844,3.255,4.484,3.0325,4.512521,-0.2224999999999997,0.028520999999999574,0.2158,0.149518,-0.06628199999999998,3.163656223791448,4.442213083340701,2.8283492243534756,4.399262091263023
C1(=C(C(=C(C(=C1F)F)F)NN)F)N,298187,3.586,4.042,3.4739,4.346523,-0.11209999999999987,0.30452300000000054,0.0264,0.004508,-0.021892000000000002,3.7371590786893507,4.67291981305138,3.074242037547176,4.0444538320364565
C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC5=C4C3=CC=C5,9152,2.387,2.796,2.0309,2.822268,-0.3561000000000001,0.026268000000000402,0.029,0.021115,-0.007885000000000003,1.9049025796174888,2.679069804296283,2.167469956574948,3.090696135879869
C1=CC=C2C(=C1)C3=CC=CC=C3C4=NC5=CC=CC=C5N=C24,9166,3.181,3.204,2.309,3.211495,-0.8719999999999999,0.007495000000000029,0.007,0.01942,0.01242,2.488105037309197,3.0590996954519007,2.7677520508508233,3.3999091773290204
CC(C1=CC2=CC=CC=C2C=C1)N,3857145,3.446,4.242,2.7628,4.29085,-0.6832000000000003,0.04884999999999984,0.0057,0.026818,0.021118,2.747029214360296,4.216950699490299,2.9738425963906074,4.211069696592242
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)N,6710,1.551,2.357,1.9254,2.716111,0.37440000000000007,0.35911099999999996,0.2268,0.119008,-0.107792,1.6146590523667832,2.4679039395503493,1.5066169185756209,2.7280859123367582
C1C(C(C(ON1)CO)O)O,449101,6.357,6.36,5.5121,5.571642,-0.8449,-0.7883580000000006,0.0136,0.009087,-0.004513,5.311036119367747,5.759508925680208,5.190891351928654,5.84812061981431
C1=CC=C2C=C(C=CC2=C1)SC3=C(C=CC4=CC=CC=C43)O,232050,3.178,3.923,2.6964,3.745205,-0.4815999999999998,-0.17779500000000015,0.0562,0.000858,-0.055342,2.7152973381736256,3.727809102343609,2.7628836829898518,3.950334794977696
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=C(C=C3)Cl)O,228120,4.949,5.044,3.6054,5.026553,-1.3436,-0.017446999999999768,0.0013,0.007129,0.005829,3.547507073613331,4.709068266198025,4.119316605564398,4.83554944574022
CC(C)C(C(C)CO)O,13272618,7.326,7.343,6.091,6.343809,-1.2349999999999994,-0.9991909999999997,0.0047,0.000398,-0.004302,6.032533727645914,6.287048661189506,5.940568234006048,6.632812308850772
C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O,12599,3.694,4.772,3.4704,4.895071,-0.2235999999999998,0.12307099999999949,0.4018,0.235196,-0.166604,3.4664423987071573,4.881006930476829,3.1530963200943853,4.620697296553835
CC(C)C1CCC(CC1)CO,83763,7.387,7.405,6.0978,6.321035,-1.2891999999999992,-1.083965,0.0069,0.001572,-0.005327999999999999,6.121131436160738,6.361443427749435,5.983069085423953,6.677694377109158
C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)Cl,80594,3.416,3.422,2.7924,3.304401,-0.6235999999999997,-0.11759900000000023,0.0014,0.001182,-0.00021799999999999988,2.7484849728981224,3.1577603651220914,2.950965390618993,3.5736593695551915
C(CCN)CN,1045,6.228,6.243,5.345,5.561213,-0.883,-0.6817869999999999,0.0183,0.0,-0.0183,5.285196713970296,5.573676923591776,5.102773315285394,5.765103451251933
CC1=CCCC(C1)C(C)(C)O,12850245,5.045,5.641,3.9653,5.179554,-1.0796999999999999,-0.4614459999999996,0.0134,0.00198,-0.01142,3.882880106038101,5.222235228152981,4.190221103175327,5.291564696649246
CC(C)(C)OOO,11116005,7.191,7.268,4.5615,5.836648,-2.6295,-1.4313519999999995,0.0051,0.002919,-0.002181,5.31254233246068,6.5324083110999585,5.837104587877185,6.574003800592344
C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)N,13695,2.91,3.671,2.6115,3.620865,-0.2985000000000002,-0.05013500000000004,0.0591,0.020934,-0.038166,2.5541735829957437,3.6155518365181876,2.5605835020231207,3.7642809193659934
CCCOC1=CC=C(C=C1)O,29352,3.673,4.435,3.5213,4.60714,-0.15169999999999995,0.17214000000000063,0.099,0.059729,-0.03927100000000001,3.466099310548561,4.694763537725781,3.140918609496888,4.3526104153106235
CC1=CC2=C(C=C1C)C(=O)C3=CC=CC=C3C2=O,81019,2.916,2.916,2.5391,2.957657,-0.3769,0.04165700000000028,0.0,0.0,0.0,2.6086566501349537,2.9813790316020943,2.5604310885304873,3.166577747451886
C1=CC=NC(=C1)C2=CC=CC=[N+]2[O-],36463,2.414,2.966,2.2474,3.702077,-0.1666000000000003,0.7360769999999999,0.0096,0.087895,0.078295,2.0209349612819434,3.3561301992235206,2.1868667178470815,3.219197041349222
C1=CSC(=C1C#N)C2=C(C=CS2)C#N,11096025,2.529,3.611,2.2494,3.585645,-0.27959999999999985,-0.02535500000000024,0.6469,0.337267,-0.30963300000000005,2.222808145081371,3.566973113028632,2.25438272202205,3.706201374796552
C1=CC=C(C=C1)N2C=CN=N2,270009,4.03,4.834,3.4091,4.882572,-0.6209000000000002,0.04857200000000006,0.012,0.266453,0.254453,3.4613787209202695,4.855400594278049,3.4122961217701837,4.669533426742423
CC(C)N=C=NC1CCCCC1,151103,5.786,5.858,4.9695,5.665274,-0.8164999999999996,-0.1927259999999995,0.0125,0.004664,-0.007836000000000001,5.0110942504698714,5.563575305875407,4.758264646576509,5.4672344386555025
C1=CC(=C(C=C1SSC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O)C(=O)O)[N+](=O)[O-],6254,2.109,2.781,2.5719,2.935465,0.46289999999999987,0.15446500000000007,1.3333,0.022142,-1.3111579999999998,1.6629100424024386,2.246951436314242,1.9542817925023377,3.0753910529323263
CC1=CC=C(N1)C2=CC=C(C=C2)Cl,463869,3.279,4.283,2.7832,4.044566,-0.4958,-0.2384340000000007,0.8225,0.007619,-0.814881,2.6541448627971116,3.944794594143727,2.838314496382097,4.232580374810708
C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)N,17534,2.7,3.536,2.38,3.425048,-0.3200000000000003,-0.11095200000000016,0.1678,0.065955,-0.101845,2.258371371442287,3.4333299012405005,2.406146346681157,3.6653265918330957
CC1=NC2=C(C=C1)N=CC=C2,589033,3.778,3.778,3.0599,3.79587,-0.7181000000000002,0.01786999999999983,0.0,8e-06,8e-06,3.1127646195549046,3.7849527329725463,3.2203084922993237,3.83877545395028
C1=CC=C(C=C1)C(C(=O)N)N,729987,5.011,5.058,3.739,5.273251,-1.2720000000000002,0.2152510000000003,0.0002,0.00049,0.00029,3.6342580553702994,5.103352694967736,4.164193456158923,4.836934461279682
C1=CC=C2C(=C1)C=CC=C2O,7005,3.182,4.219,2.6725,4.154192,-0.5095000000000001,-0.0648080000000002,0.0546,0.073258,0.018658,2.6803729881686027,4.1859829649151585,2.7717236213766614,4.190646653485256
C1=CNC(=C1)C(=S)N,13589313,2.937,3.234,2.3561,2.832097,-0.5808999999999997,-0.4019029999999999,0.0,0.003995,0.003995,3.0249406882092513,4.770160419083855,2.5856926717988875,3.4275213921369407
COC1=CC=C(C=C1)C(=O)C=CC2=CC=CC=C2,641818,3.034,3.517,2.5101,3.416323,-0.5238999999999998,-0.10067699999999968,0.0011,0.004652,0.0035519999999999996,2.2930172534360187,3.0753523495082713,2.655376491154615,3.644124070814186
CCCCCCCCCCCO,8184,7.448,7.463,6.0616,6.305691,-1.3864,-1.1573089999999997,0.0047,0.00538,0.00068,6.243121201949927,6.602227737707965,6.024158532429514,6.707069230727228
